dialogueId,utteranceNo,authorRole,ENG_utterances,HIN_utterances,politeness,sentiment
MUL1271.json,3,agent,"Okay, I'd recommend Golden Wok. It's a lovely chinese restaurant at 191 Histon Road Chesterton. Would that work for you?"," ठीक है, मैं गोल्डन वोक का सुझाव दूंगा। यह 191 हिस्टोन रोड चेस्टरटन में एक प्यारा चीनी रेस्तरां है। क्या वह काम तुम्हारे लिये होगा?",0,2
MUL1271.json,4,user,That sounds great. Can you book me a table for 3 on Friday at 18:30?,वह बहुत अच्छा लगता है। क्या आप शुक्रवार को 18:30 बजे मेरे लिए 3 के लिए टेबल बुक कर सकते हैं?,0,2
MUL1271.json,5,agent,"I have booked you a table for 3 at the Golden Wok on Friday at 18:30, your reference number is 6D2IMEYU. Can I help you with anything more?"," मैंने शुक्रवार को 18:30 बजे गोल्डन वोक में 3 के लिए एक टेबल बुक किया है, आपकी संदर्भ संख्या 6डी2आईएमईयूयू है। क्या मैं आपकी कुछ और मदद कर सकता हूँ?",0,0
MUL1271.json,6,user,"Yes, I'm looking for a hotel called the Lovell Lodge."," हाँ, मुझे लोवेल लॉज नाम का होटल ढूँढ़ रहे हैं।",0,0
MUL1271.json,7,agent,Lovell Lodge moderately priced and is located on 365 Milton Road. Would you like a reservation?,लोवेल लॉज की कीमत मामूली है और यह 365 मिल्टन रोड पर स्थित है। क्या आप आरक्षण चाहेंगे?,2,0
MUL1271.json,8,user,Yes! I'd like to book it for the same group of people and 5 nights starting from the same day.,हाँ! मैं इसे लोगों के समान समूह और उसी दिन से शुरू होने वाली 5 रातों के लिए बुक करना चाहता/चाहती हूं।,2,0
MUL1271.json,9,agent,Your room at the Lovell Lodge is all set (Ref #5HMHIBZ2). Can I help you with anything else?,लोवेल लॉज में आपका कमरा पूरी तरह से तैयार है (संदर्भ #5HMHIBZ2)। क्या मैं आपकी कुछ और सहायता कर सकता हूँ?,0,0
MUL1271.json,10,user,"Nope, that was all I needed, thanks!"," नहीं, मुझे बस इतना ही चाहिए था, धन्यवाद!",2,2
MUL1271.json,11,agent,"You're welcome, enjoy Cambridge!"," आपका स्वागत है, कैम्ब्रिज का आनंद लें!",2,2
PMUL1505.json,0,user,I would like to book a train for Saturday.,मैं शनिवार के लिए ट्रेन बुक करना चाहता हूं।,3,0
PMUL1505.json,1,agent,Where would you like to go to?,आप कहाँ जाना चाहेंगे?,3,0
PMUL1505.json,2,user,I'll be catching the train at Birmingham New Street and take me to Cambridge.  Anytime after 12:30 is great.,मैं बर्मिंघम न्यू स्ट्रीट पर ट्रेन पकड़ूंगा और मुझे कैम्ब्रिज ले जाऊंगा। 12:30 के बाद कभी भी बहुत अच्छा होता है।,3,0
PMUL1505.json,3,agent,TR0680 will depart at 12:40 and arrive 163 minutes later at 15:23. The trip will cost 60.08. Would you like to book?,TR0680 12:40 बजे प्रस्थान करेगी और 163 मिनट बाद 15:23 बजे पहुंचेगी। यात्रा का खर्च 60.08 होगा। क्या आप बुक करना चाहेंगे?,3,0
PMUL1505.json,4,user,Yes. Please book for 8 people.,हाँ। कृपया 8 लोगों के लिए बुक करें।,3,0
PMUL1505.json,5,agent,Will you be needing a reference number?,क्या आपको एक संदर्भ संख्या की आवश्यकता होगी?,3,0
PMUL1505.json,6,user,Yes I need the reference number.,हां मुझे संदर्भ संख्या चाहिए।,3,0
PMUL1505.json,7,agent,"OK, you have 8 seats reserved on TR0680. The total fee is 480.64 GBP payable at the station. Reference number is : WUCRXXMG."," ठीक है, आपके पास TR0680 पर 8 सीटें आरक्षित हैं। स्टेशन पर देय कुल शुल्क 480.64 जीबीपी है। संदर्भ संख्या है: WUCRXXMG।",3,0
PMUL1505.json,8,user,"I also need a very CHEAP hotel with free wifi, not necessarily free parking though"," मुझे मुफ्त वाईफाई के साथ एक बहुत ही सस्ते होटल की भी जरूरत है, हालांकि जरूरी नहीं कि मुफ्त पार्किंग हो",3,0
PMUL1505.json,9,agent,I have the Cambridge Belfry. It is a cheap hotel located in the west. It's 4 star rated and offers free wifi and parking. Do you need a room?,मेरे पास कैम्ब्रिज घंटाघर है। यह पश्चिम में स्थित एक सस्ता होटल है। यह 4 स्टार रेटेड है और मुफ्त वाईफाई और पार्किंग प्रदान करता है। क्या आपको एक कमरा चाहिए?,3,0
PMUL1505.json,10,user,"yes, please for 3 people for 3 nights starting on saturday"," हाँ, कृपया 3 लोगों के लिए शनिवार से शुरू होने वाली 3 रातों के लिए",3,0
PMUL1505.json,11,agent,I was able to book the room successfully.  The reference number is 8L2C6Y3N.  Is there anything else I can help you with?,मैं सफलतापूर्वक कमरा बुक करने में सक्षम था। संदर्भ संख्या 8L2C6Y3N है। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,0
PMUL1505.json,12,user,No thank you that is all I need.," नहीं धन्यवाद, मुझे बस इतना ही चाहिए।",3,2
PMUL1505.json,13,agent,Thanks for using our service & have a great visit!,हमारी सेवा का उपयोग करने के लिए धन्यवाद और एक शानदार यात्रा करें!,3,2
PMUL4275.json,0,user,I am planning a trip in Cambridge and needs a train that will depart from Cambridge on Monday. Can you help me book for one?,मैं कैम्ब्रिज में एक यात्रा की योजना बना रहा हूं और मुझे एक ट्रेन चाहिए जो सोमवार को कैम्ब्रिज से प्रस्थान करेगी। क्या आप मुझे एक के लिए बुक करने में मदद कर सकते हैं?,3,0
PMUL4275.json,1,agent,Okay! What is your destination?,ठीक! आपका गंतव्य क्या है?,3,0
PMUL4275.json,2,user,i'm trying to get to peterborough,मैं पीटरबरो जाने की कोशिश कर रहा हूँ,3,0
PMUL4275.json,3,agent,There are multiple trains that depart for peterborough. What time would you like to depart at?,कई ट्रेनें हैं जो पीटरबरो के लिए प्रस्थान करती हैं। आप किस समय प्रस्थान करना चाहेंगे?,3,0
PMUL4275.json,4,user,I need to arrive in Peterborough by 15:30.,मुझे 15:30 तक पीटरबरो पहुंचना है।,3,0
PMUL4275.json,5,agent,"Well, the TR7786 will get you there at 15:24.  Will that work for you?"," खैर, TR7786 आपको 15:24 बजे वहां पहुंचा देगा। क्या यह आपके काम आएगा?",3,0
PMUL4275.json,6,user,Can you tell me the travel time and price?,क्या आप मुझे यात्रा का समय और कीमत बता सकते हैं?,3,0
PMUL4275.json,7,agent,Sure! travel time is 50 minutes and the price is 16.50.,ज़रूर! यात्रा का समय 50 मिनट है और कीमत 16.50 है।,3,2
PMUL4275.json,8,user,Great I also need a place to stay with free wifi in the cheap price range,बढ़िया मुझे सस्ते मूल्य सीमा में मुफ्त वाईफाई के साथ रहने के लिए भी जगह चाहिए,3,0
PMUL4275.json,9,agent,I have alexander bed and breakfast guesthouse at 56 saint barnabas road. They offer free wifi and parking. Would you like me to reserve a room for you?,मेरे पास 56 सेंट बरनबास रोड पर अलेक्जेंडर बेड एंड ब्रेकफास्ट गेस्टहाउस है। वे मुफ्त वाईफाई और पार्किंग प्रदान करते हैं। क्या आप चाहते हैं कि मैं आपके लिए एक कमरा आरक्षित करूं?,3,0
PMUL3175.json,0,user,"Hello, I heard Cambridge has some really awesome Indian restaurants so I'd love to try one of them please. An expensive one."," हैलो, मैंने सुना है कि कैम्ब्रिज में कुछ बहुत ही शानदार भारतीय रेस्तरां हैं, इसलिए मुझे उनमें से एक को आजमाना अच्छा लगेगा। एक महंगा।",2,2
PMUL3175.json,1,agent,"I have a number of indian restaurants available, do you want to go to a particular area of town?"," मेरे पास कई भारतीय रेस्तरां उपलब्ध हैं, क्या आप शहर के किसी विशेष क्षेत्र में जाना चाहते हैं?",1,0
PMUL3175.json,2,user,I would love to dine in the west.,मुझे पश्चिम में भोजन करना अच्छा लगेगा।,1,0
PMUL3175.json,3,agent,One of the best Indian restaurants in all of Cambridge - Tandoori Palace - is in the west. Would you like to book a table there?,पूरे कैम्ब्रिज में सर्वश्रेष्ठ भारतीय रेस्तरां में से एक - तंदूरी पैलेस - पश्चिम में है। क्या आप वहां एक टेबल बुक करना चाहेंगे?,2,0
PMUL3175.json,4,user,"Yes, for 6 at 13:00 on tuesday. Thank you. "," हाँ, मंगलवार को शाम 6 बजे 13:00 बजे। शुक्रिया।",2,2
PMUL3175.json,5,agent,Your reference number is 991XH2UA. Do you need anything else?,आपकी संदर्भ संख्या 991XH2UA है। क्या आपको किसी और चीज की आवश्यकता है?,1,0
PMUL3175.json,6,user,I need a hotel in the expensive price range with a star of 3,मुझे 3 . के स्टार वाले महंगे मूल्य श्रेणी में एक होटल चाहिए,1,0
PMUL3175.json,7,agent,"I have two such hotels, one in the center and one in the south. Do yo have a preference?"," मेरे पास ऐसे दो होटल हैं, एक बीच में और एक दक्षिण में। क्या आपकी कोई प्राथमिकता है?",1,0
PMUL3175.json,8,user,I prefer something with free wifi. I don't want to stay in a guesthouse and prefer a hotel.,मुझे फ्री वाईफाई के साथ कुछ पसंद है। मैं एक गेस्टहाउस में नहीं रहना चाहता और एक होटल पसंद करता हूं।,1,0
PMUL3175.json,9,agent,"great, there is the gonville hotel and the lensfield hotel. in the centre and south respectively."," बढ़िया, गोनविल होटल और लेंसफ़ील्ड होटल है। क्रमशः केंद्र और दक्षिण में।",1,2
PMUL3175.json,10,user,Do those hotels have free parking?,क्या उन होटलों में निःशुल्क पार्किंग है?,1,0
PMUL3175.json,11,agent,Both of the hotels have free parking.,दोनों होटलों में मुफ्त पार्किंग है।,1,0
PMUL3175.json,12,user,Thank you. That's all I need.,शुक्रिया। मुझे यही सब चाहिए।,2,2
PMUL3175.json,13,agent,May I further help you with booking?,क्या मैं बुकिंग में आपकी और मदद कर सकता हूँ?,2,0
PMUL3175.json,14,user,no that is enough for today," नहीं, आज के लिए इतना ही काफी है",1,0
PMUL3175.json,15,agent,Enjoy your visit to Cambridge,कैम्ब्रिज की अपनी यात्रा का आनंद लें,1,2
MUL0244.json,0,user,"Yes, I would like to book a train that is leaving Monday, and is going to Cambridge. "," हां, मैं एक ट्रेन बुक करना चाहता हूं जो सोमवार को चल रही है, और कैम्ब्रिज जा रही है।",2,0
MUL0244.json,1,agent,There are 202 trains to cambridge on monday. Can you tell me your departure station and the time you'd like to travel?,सोमवार को कैंब्रिज के लिए 202 ट्रेनें हैं। क्या आप मुझे अपना प्रस्थान स्टेशन और यात्रा करने का समय बता सकते हैं?,0,0
MUL0244.json,2,user,I want to depart from bishops stortford and arrive to cambridge by 12:00.,मैं बिशप्स स्टॉर्टफ़ोर्ड से प्रस्थान करना चाहता हूँ और 12:00 बजे तक कैम्ब्रिज पहुँचना चाहता हूँ।,0,0
MUL0244.json,3,agent,There are 3 trains available. What is your departure time?,3 ट्रेनें उपलब्ध हैं। आपके जाने का समय क्या है?,0,0
MUL0244.json,4,user,Whichever departure is closest to the arrival would be the best.,जो भी प्रस्थान आगमन के सबसे निकट हो वह सबसे अच्छा होगा।,0,0
MUL0244.json,5,agent,TR0757 seems to be the best. Let's go with that.,TR0757 सबसे अच्छा लगता है। चलो इसके साथ चलते हैं।,2,0
MUL0244.json,6,user,Ok great can you give me the price for the ticket?," ठीक है, क्या आप मुझे टिकट की कीमत दे सकते हैं?",0,2
MUL0244.json,7,agent,The price is 10.10 pounds.,कीमत 10.10 पाउंड है।,0,0
MUL0244.json,8,user,"Thank you so much. I am also looking for a nice place to eat, moderate price in the center that serves crossover."," बहुत-बहुत धन्यवाद। मैं खाने के लिए एक अच्छी जगह की तलाश में हूं, केंद्र में मध्यम कीमत जो क्रॉसओवर परोसती है।",2,2
MUL0244.json,9,agent,"I'm sorry, but I don't have anything that meets your needs. Would you like to look for a different type of cuisine, perhaps?"," मुझे क्षमा करें, लेकिन मेरे पास ऐसा कुछ भी नहीं है जो आपकी आवश्यकताओं को पूरा करता हो। क्या आप शायद किसी भिन्न प्रकार के व्यंजन की तलाश करना चाहेंगे?",2,1
MUL0244.json,10,user,Spanish food sounds pretty good too. Can you check on that one for me?,स्पेनिश खाना भी बहुत अच्छा लगता है। क्या आप मेरे लिए उस पर जांच कर सकते हैं?,0,2
MUL0244.json,11,agent,I have found la tasca which serves spanish food in town centre. Would you like me to reserve a table for you here?,मुझे ला तस्का मिला है जो शहर के केंद्र में स्पेनिश भोजन परोसता है। क्या आप चाहते हैं कि मैं यहां आपके लिए एक टेबल आरक्षित करूं?,2,0
MUL0244.json,12,user,Is it moderately priced?,क्या इसकी कीमत मामूली है?,0,0
MUL0244.json,13,agent,It is! Would you like me to book a table for you?,यह है! क्या आप चाहते हैं कि मैं आपके लिए एक टेबल बुक करूं?,2,2
MUL0244.json,14,user,"Okay, book me a table for 5 at 17:30 Monday. If that's not available, 16:30 would work. And I need the reference number, please.","ठीक है, मेरे लिए सोमवार को 17:30 बजे 5 के लिए एक टेबल बुक करें। अगर वह उपलब्ध नहीं है, तो 16:30 काम करेगा। और मुझे संदर्भ संख्या चाहिए, कृपया।",0,0
MUL0244.json,15,agent,Booking was successful for 16:30. The table will be reserved for 15 minutes. Reference number is : CI38I8Z2.,16:30 बजे तक बुकिंग सफल रही। टेबल 15 मिनट के लिए आरक्षित रहेगी। संदर्भ संख्या है: CI38I8Z2।,0,0
MUL0244.json,16,user,Thank you very much that will be all,बहुत-बहुत धन्यवाद बस इतना ही होगा,2,2
MUL0244.json,17,agent,You're welcome. Goodbye.,आपका स्वागत है। अलविदा।,2,2
SNG1102.json,0,user,"Hey, are there any good cinemas in Cambridge?"," अरे, क्या कैम्ब्रिज में कोई अच्छा सिनेमाघर है?",3,0
SNG1102.json,1,agent,"There are two cinemas, one in the south and one in the centre, which area do you prefer?"," दो सिनेमाघर हैं, एक दक्षिण में और एक केंद्र में, आप किस क्षेत्र को पसंद करते हैं?",3,0
SNG1102.json,2,user,Either one is fine.  How about the south.  Can you give me the postcode and entrance fee for that one?,कोई एक ठीक है। दक्षिण के बारे में कैसे। क्या आप मुझे उसके लिए पिन कोड और प्रवेश शुल्क दे सकते हैं?,3,0
SNG1102.json,3,agent,Sure! The cineworld cinema's phone number is 00872208000 and their post code is cb17dy. Is there anything else I can help you with?,ज़रूर! सिनेवर्ल्ड सिनेमा का फोन नंबर 00872208000 है और उनका पोस्ट कोड cb17dy है। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
SNG1102.json,4,user,"That's all I need, thank you."," मुझे बस इतना ही चाहिए, धन्यवाद।",3,2
SNG1102.json,5,agent,Thank you! Have a wonderful day!,आपको धन्यवाद! शानदार दिन हो!,3,2
PMUL3410.json,0,user,What is there to do in the Centre part of Cambridge?,कैम्ब्रिज के मध्य भाग में क्या करना है?,0,0
PMUL3410.json,1,agent,There is so much to see.  Do you have any interests?,देखने के लिए बहुत कुछ है। क्या आपकी कोई रुचि है?,0,0
PMUL3410.json,2,user,I was thinking of some kind of movie maybe. Are there any cinemas in that part of town?,मैं शायद किसी तरह की फिल्म के बारे में सोच रहा था। क्या शहर के उस हिस्से में कोई सिनेमाघर हैं?,0,0
PMUL3410.json,3,agent,"There is Vue Cinema at The Grafton Centre, East Road, postcode CB11PS. Their phone is 08712240240."," द ग्राफ्टन सेंटर, ईस्ट रोड, पोस्टकोड CB11PS में Vue Cinema है। इनका फोन 08712240240 है।",0,0
PMUL3410.json,4,user,i also need a train,मुझे भी ट्रेन चाहिए,0,0
PMUL3410.json,5,agent,please help me with more details on the time,कृपया समय पर अधिक जानकारी के साथ मेरी मदद करें,0,0
PMUL3410.json,6,user,I'll need a train departing from Cambridge on Sunday.,मुझे रविवार को कैम्ब्रिज से जाने वाली ट्रेन की आवश्यकता होगी।,0,0
PMUL3410.json,7,agent,"Okay, great. We have a lot of options. Would you like to narrow it down further by destination, departure time, or arrival time?"," ठीक है बढ़िया। हमारे पास बहुत सारे विकल्प हैं। क्या आप गंतव्य, प्रस्थान समय या आगमन समय के आधार पर इसे और कम करना चाहेंगे?",2,2
PMUL3410.json,8,user,Sure. I'd like to leave after 20:30 and go to peterborough.,ज़रूर। मैं 20:30 के बाद निकल कर पीटरबरो जाना चाहता हूँ।,0,0
PMUL3410.json,9,agent,There is a train that leaves at 21:00.,एक ट्रेन है जो 21:00 बजे निकलती है।,0,0
PMUL3410.json,10,user,Please book for 2 people.,कृपया 2 लोगों के लिए बुक करें।,2,0
PMUL3410.json,11,agent,Reference number is : JFM4HTL4. Is there anything else?,संदर्भ संख्या है: JFM4HTL4। क्या कुछ और है?,0,0
PMUL3410.json,12,user,"No, I don't think so.  Thank you for your help!"," नहीं, मुझे ऐसा नहीं लगता। आपके सहयोग के लिए धन्यवाद!",2,2
PMUL3410.json,13,agent,It's been a pleasure. Have a great day. Goodbye.,यह एक खुशी की बात है। आपका दिन अच्छा रहे। अलविदा।,2,2
PMUL0802.json,0,user,"Does Cambridge offer any expensive, Singaporean cuisine?"," क्या कैम्ब्रिज कोई महंगा, सिंगापुरी भोजन उपलब्ध कराता है?",0,0
PMUL0802.json,1,agent,There are no restaurants that match your request. Would you like to search in a different price range?,आपके अनुरोध से मेल खाने वाले कोई रेस्तरां नहीं हैं। क्या आप किसी भिन्न मूल्य श्रेणी में खोजना चाहेंगे?,2,0
PMUL0802.json,2,user,How about Indian food instead? I like Indian food just as much.,इसके बजाय भारतीय भोजन के बारे में क्या? मुझे भारतीय खाना उतना ही पसंद है।,0,2
PMUL0802.json,3,agent,I can book you a table at cocum.,मैं आपको कोकम में एक टेबल बुक कर सकता हूं।,0,0
PMUL0802.json,4,user,"No thanks, I just need the phone number and postcode, for now."," नहीं, धन्यवाद, अभी के लिए मुझे बस फोन नंबर और पोस्टकोड चाहिए।",0,2
PMUL0802.json,5,agent,The phone number is 01223366668.  The post code is  cb30ah.  Is there anything else I can help you with?,फोन नंबर 01223366668 है। पोस्ट कोड cb30ah है। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,0,0
PMUL0802.json,6,user,"Yes, can you help me find a hotel?"," हाँ, क्या आप मुझे होटल ढूँढ़ने में मदद कर सकते हैं?",0,0
PMUL0802.json,7,agent,"of course, is there an area of town you're interested in?","बेशक, क्या शहर का कोई ऐसा क्षेत्र है जिसमें आपकी रुचि है?",0,0
PMUL0802.json,8,user,I actually need a train. For Thursday.,मुझे वास्तव में एक ट्रेन की जरूरत है। गुरुवार के लिए।,0,0
PMUL0802.json,9,agent,Where you travel to and from?,आप कहाँ और कहाँ से यात्रा करते हैं?,0,0
PMUL0802.json,10,user,I'm departing from Cambridge and it should arrive at Peterborough by 11:15.,मैं कैम्ब्रिज से प्रस्थान कर रहा हूँ और यह 11:15 बजे तक पीटरबरो पहुँच जाना चाहिए।,0,0
PMUL0802.json,11,agent,Ok great. The TR9886 will fit your needs. Would you like to book this train?,ठीक है अच्छा है। TR9886 आपकी आवश्यकताओं के अनुरूप होगा। क्या आप इस ट्रेन को बुक करना चाहेंगे?,2,2
PMUL0802.json,12,user,"Yes, please book it for two! "," हाँ, कृपया इसे दो के लिए बुक करें!",2,2
PMUL0802.json,13,agent,"Booking was successful, the total fee is 33 GBP payable at the station .Reference number is : 13I8FUI1."," बुकिंग सफल रही, स्टेशन पर देय कुल शुल्क 33 जीबीपी है। संदर्भ संख्या है: 13I8FUI1।",0,0
PMUL0802.json,14,user,"Thank you for the service, that's all I needed."," सेवा के लिए धन्यवाद, मुझे बस इतना ही चाहिए था।",2,2
PMUL0802.json,15,agent,You are welcome.  Have a pleasant stay in Cambridge.  Bye.,आपका स्वागत है। कैम्ब्रिज में आपका प्रवास सुखद रहा। अलविदा।,0,2
PMUL3542.json,0,user,Can you get me information on a restaurant called j restaurant?,क्या आप मुझे जे रेस्टोरेंट नाम के रेस्टोरेंट के बारे में जानकारी दे सकते हैं?,1,0
PMUL3542.json,1,agent,It's an asian oriental restaurant in the centre of town. Want me to book it for you?,यह शहर के केंद्र में एक एशियाई प्राच्य रेस्तरां है। क्या आप चाहते हैं कि मैं इसे आपके लिए बुक करूं?,1,0
PMUL3542.json,2,user,"Yes, I need a table for 3 people."," हां, मुझे 3 लोगों के लिए एक टेबल चाहिए।",1,2
PMUL3542.json,3,agent,"Excellent, and what day and time?"," बहुत बढ़िया, और कौन सा दिन और समय?",1,2
PMUL3542.json,4,user,sunday at 12 please,रविवार 12 बजे कृपया,1,0
PMUL3542.json,5,agent,Reference number is : EZ8L6J51. Anything else?,संदर्भ संख्या है: EZ8L6J51। और कुछ?,1,0
PMUL3542.json,6,user,are their any swimming pools in the east?,क्या उनके पूर्व में कोई स्विमिंग पूल हैं?,1,0
PMUL3542.json,7,agent,"Yes, there is a swimming pool at Abbey Pool and Astroturf Pitch.  Would you like the address and phone number?"," हाँ, एबी पूल और एस्ट्रोटर्फ पिच पर एक स्विमिंग पूल है। क्या आप पता और फोन नंबर चाहेंगे?",2,0
PMUL3542.json,8,user,"Actually, just give me the postal code and entrance fee."," दरअसल, बस मुझे पोस्टल कोड और प्रवेश शुल्क दें।",1,0
PMUL3542.json,9,agent,Sure! the postcode is cb68nt and the entrance fee is not known.,ज़रूर! पिन कोड cb68nt है और प्रवेश शुल्क ज्ञात नहीं है।,2,0
PMUL3542.json,10,user,I would also like to book a taxi from the pool to the restaurant,मैं पूल से रेस्तरां के लिए टैक्सी भी बुक करना चाहूंगा,1,0
PMUL3542.json,11,agent,I can take care of that for you. Do you have a time you plan on leaving the pool?,मैं आपके लिए इसका ख्याल रख सकता हूं। क्या आपके पास पूल छोड़ने की योजना बनाने का समय है?,1,0
PMUL3542.json,12,user,I just need it to arrive to the restaurant before our reservation.,मुझे हमारे आरक्षण से पहले रेस्तरां में आने के लिए बस इसकी आवश्यकता है।,1,0
PMUL3542.json,13,agent,Your taxi is booked. The contact number is 07780999958 and it will be a white toyota picking you up. Is there anything else you need?,आपकी टैक्सी बुक हो गई है। संपर्क नंबर 07780999958 है और यह एक सफेद टोयोटा होगा जो आपको उठा रहा है। क्या आपको और कुछ चाहिए?,1,0
PMUL3542.json,14,user,No thanks. I got everything I needed. Take care. Bye.," जी नहीं, धन्यवाद। मुझे वह सब कुछ मिला जिसकी मुझे जरूरत थी। देखभाल करना। अलविदा।",2,2
PMUL3542.json,15,agent,I hope you have everything you need.,मुझे आशा है कि आपके पास वह सब कुछ है जो आपको चाहिए।,1,2
PMUL3037.json,0,user,I am looking for somewhere to go in the centere of town.,मैं शहर के बीचोबीच जाने के लिए कहीं तलाश कर रहा हूं।,0,0
PMUL3037.json,1,agent,there are lots of museums and churches to visit,देखने के लिए बहुत सारे संग्रहालय और चर्च हैं,0,2
PMUL3037.json,2,user,Oh churches! Sometimes they are really beautiful inside. That sounds fun. Do you know of any that might be good?,ओह चर्च! कभी-कभी वे अंदर से बहुत खूबसूरत होती हैं। यह मजेदार लगता है। क्या आप किसी के बारे में जानते हैं जो अच्छा हो सकता है?,2,2
PMUL3037.json,3,agent,How about holy trinity church? The entrance fee is free.,पवित्र ट्रिनिटी चर्च के बारे में कैसे? प्रवेश शुल्क निःशुल्क है।,0,0
PMUL3037.json,4,user,That sounds perfect. What is the postcode?,यही सही लगता है। पोस्टकोड क्या है?,0,2
PMUL3037.json,5,agent,it is a type of a collage. postcode is cb21tq,यह एक प्रकार का कोलाज है। डाक कोड cb21tq . है,0,0
PMUL3037.json,6,user,Thanks. Is there a british restaurant near the church I can eat at?,धन्यवाद। क्या चर्च के पास एक ब्रिटिश रेस्तरां है जिसमें मैं खा सकता हूँ?,2,0
PMUL3037.json,7,agent,"There are 7 restaurants, would you prefer a moderate or expensive price range?"," यहां 7 रेस्तरां हैं, क्या आप मध्यम या महंगी मूल्य सीमा पसंद करेंगे?",0,0
PMUL3037.json,8,user,I would like it to be moderate.,मैं चाहूंगा कि यह मध्यम हो।,2,0
PMUL3037.json,9,agent,May I suggest The Copper Kettle? It's very popular.,क्या मैं कॉपर केतली का सुझाव दे सकता हूं? यह बहुत लोकप्रिय है।,2,0
PMUL3037.json,10,user,That sounds great thanks so much.,यह बहुत अच्छा लगता है धन्यवाद।,0,2
PMUL3037.json,11,agent,Okay! Would you like for me to make you a reservation?,ठीक! क्या आप चाहते हैं कि मैं आपको आरक्षण दूं?,2,0
PMUL3037.json,12,user,Yes. Please make a booking for 3 people at 11:45 for Thursday.,हाँ। कृपया गुरुवार के लिए 11:45 बजे 3 लोगों के लिए बुकिंग करें।,2,0
PMUL3037.json,13,agent,I have your reservations set for 11:45 Thursday for a party of 3 at The Copper Kettle. Your reference number is YEXS7GMQ. Is there anything else I can help with?,कॉपर केतली में 3 लोगों की पार्टी के लिए मैंने गुरुवार को 11:45 बजे के लिए आपका आरक्षण निर्धारित किया है। आपकी संदर्भ संख्या YEXS7GMQ है। क्या कुछ और है जिसमें मैं मदद कर सकता हूं?,0,0
PMUL3037.json,14,user,"No, that will be all. Thanks for your help!","नहीं, बस इतना ही होगा। आपकी सहायताके लिए धन्यवाद!",2,2
PMUL3037.json,15,agent,You are most welcome! Enjoy your visit!,आपका बहुत स्वागत है! आपकी यात्रा का आनंद लें!,2,2
WOZ20153.json,0,user,I am looking for a danish restaurant in the south part of town.,मैं शहर के दक्षिण भाग में एक डेनिश रेस्तरां की तलाश में हूं।,3,0
WOZ20153.json,1,agent,"Unfortunately, there are no danish restaurants listed in the south part of town.  Would you like something else? "," दुर्भाग्य से, शहर के दक्षिण भाग में कोई डेनिश रेस्तरां सूचीबद्ध नहीं है। क्या आप कुछ और लेना पसंद करेंगे?",3,1
WOZ20153.json,2,user,"Yes, please look for Portuguese food. Can I get the phone number and address?"," हां, कृपया पुर्तगाली भोजन देखें। क्या मुझे फोन नंबर और पता मिल सकता है?",3,0
WOZ20153.json,3,agent,nandos is a portuguese restaurant in the cheap price range located in the south part of town. The address is cambridge leisure park clifton way and the phone number is 01223 327908,नंदोस शहर के दक्षिण भाग में स्थित सस्ते मूल्य सीमा में एक पुर्तगाली रेस्तरां है। पता कैम्ब्रिज लीजर पार्क क्लिफ्टन वे है और फोन नंबर 01223 327908 . है,3,0
WOZ20153.json,4,user,"Thank you, goodbye.",धन्यवाद अलविदा।,3,2
WOZ20153.json,5,agent,Thank you and have a great day!,धन्यवाद आपका दिन शुभ हो!,3,2
PMUL4635.json,0,user,Can you help me find a train leaving after 12:15 departing from cambridge?,क्या आप 12:15 के बाद कैंब्रिज से प्रस्थान करने वाली ट्रेन खोजने में मेरी मदद कर सकते हैं?,2,0
PMUL4635.json,1,agent,"Where are you heading, and on what day?","आप कहाँ जा रहे हैं, और किस दिन?",2,0
PMUL4635.json,2,user,Kings Lynn on Friday,शुक्रवार को किंग्स लिन,2,0
PMUL4635.json,3,agent,TR8494 leaves at 13:11. Want to book?,TR8494 13:11 पर निकलती है। बुक करना चाहते हैं?,2,0
PMUL4635.json,4,user,"Yes, can i book it for 4 people."," हां, क्या मैं इसे 4 लोगों के लिए बुक कर सकता हूं।",2,0
PMUL4635.json,5,agent,"Okay, I've booked 4 tickets. Your reference number is FBZ6Z3NH. Can I help with anything else?"," ठीक है, मैंने 4 टिकट बुक कर लिए हैं। आपकी संदर्भ संख्या FBZ6Z3NH है। क्या मैं किसी और चीज में मदद कर सकता हूं?",2,0
PMUL4635.json,6,user,Yes. I am also looking for a hotel that has free wifi and a 4 star rating.," हाँ। मैं एक ऐसे होटल की भी तलाश कर रहा हूं, जिसमें फ्री वाईफाई और 4 स्टार रेटिंग हो।",2,0
PMUL4635.json,7,agent,I see three options available.  Two are expensive and one is cheap.  What is your price preference?,मैं तीन विकल्प उपलब्ध देखता हूं। दो महंगे हैं और एक सस्ता है। आपकी कीमत वरीयता क्या है?,2,0
PMUL4635.json,8,user,I would prefer the cheap one please.,मैं कृपया सस्ता पसंद करूंगा।,2,0
PMUL4635.json,9,agent,the cambridge belfry is a cheap hotel. would you like me to make you a reservation?,कैम्ब्रिज घंटाघर एक सस्ता होटल है। क्या आप चाहते हैं कि मैं आपको आरक्षण दूं?,2,0
