ENG_utterances,HIN_utterances,politeness,sentiment
Please tell me your preference.,कृपया मुझे अपनी पसंद बताएं।,2,0
A very good morning! You've reached the Moon Airways customer service. How may I help you today?,एक बहुत अच्छी सुबह! आप मून एयरवेज ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
For sure! I'll help you with that. Could you please let me know your last name and the booking confirmation number?,पक्का! मैं इसमें आपकी मदद करूंगा। क्या आप कृपया मुझे अपना अंतिम नाम और बुकिंग पुष्टिकरण संख्या बता सकते हैं?,3,0
Would there be anything else I may assist you with?,क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,2,0
Good morning! You've reached Flamingo customers service. How may I help you today?,सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
no thanks," जी नहीं, धन्यवाद",3,1
"Thank You! May I also know the 6 chartered booking confirmation number?
",धन्यवाद! क्या मैं 6 चार्टर्ड बुकिंग पुष्टिकरण संख्या भी जान सकता हूँ?,3,0
"Great! Would you prefer aisle, window or middle row seat?"," महान! क्या आप गलियारे, खिड़की या मध्य पंक्ति की सीट पसंद करेंगे?",3,2
Good to meet you. Could you please share the booking confirmation number?,आपसे मिलकर अच्छा लगा। क्या आप कृपया बुकिंग पुष्टिकरण संख्या साझा कर सकते हैं?,3,0
Good morning! You've reached Flamingo customers service. How may I help you today?,सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
or phone number will do,या फोन नंबर करेगा,0,0
hai,हाय,2,0
DAISY   confirmation number 76TR45,डेज़ी पुष्टिकरण संख्या 76TR45,0,0
i need boarding pass,मुझे बोर्डिंग पास चाहिए,1,0
Great! You'll soon be receiving a mail with a link through which you'll be able to make the payment and then confirm your flight tickets. Anything else I may help you in?,महान! आपको जल्द ही एक लिंक के साथ एक मेल प्राप्त होगा जिसके माध्यम से आप भुगतान कर सकेंगे और फिर अपनी उड़ान टिकटों की पुष्टि कर सकेंगे। कुछ और मैं आपकी मदद कर सकता हूँ?,3,2
Sure,ज़रूर,2,0
Please let me know you're most preferred seat?,कृपया मुझे बताएं कि आप सबसे पसंदीदा सीट हैं?,2,0
Amazing! Thanks for waiting! Your seat number is Er36. It is a window seat. Enjoy the view. I hope that would be helpful?,अद्भुत! प्रतीक्षा करने के लिए धन्यवाद! आपकी सीट संख्या Er36 है। यह एक विंडो सीट है। दृश्य का आनंद लें। मुझे आशा है कि यह मददगार होगा?,3,2
Definitely! I'll be happy to help you with that. May I know your last name and your booking confirmation number?,निश्चित रूप से! मुझे इसमें आपकी मदद करने में खुशी होगी। क्या मैं आपका अंतिम नाम और आपकी बुकिंग पुष्टिकरण संख्या जान सकता हूँ?,3,2
Sure. Could you please help me with your Last name and booking confirmation number?,ज़रूर। क्या आप कृपया अपने अंतिम नाम और बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?,3,0
my name is mani,मेरा नाम मणि है,1,0
"Alright! Thank you for that. Could you please allow me a moment, while I check that for you?"," ठीक है! उसके लिये आपका धन्यवाद। क्या आप कृपया मुझे एक क्षण की अनुमति दे सकते हैं, जबकि मैं इसे आपके लिए जांचता हूं?",3,0
"Cordell Williamson
",कॉर्डेल विलियमसन,0,0
CS44LK,CS44LK,0,0
i need my seat,मुझे अपनी सीट चाहिए,2,0
william,विलियम,0,0
"Absolutely! It can be and I'll be glad to help you in this, may I please know your last name?","बिल्कुल! यह हो सकता है और मुझे इसमें आपकी मदद करने में खुशी होगी, क्या मैं आपका अंतिम नाम जान सकता हूं?",3,0
Superb! Could you please let me know the dates in which you'd prefer to travel?,शानदार! क्या आप कृपया मुझे उन तारीखों के बारे में बता सकते हैं जिनमें आप यात्रा करना पसंद करेंगे?,3,2
Okay! May I know the preferred date of your travel?,ठीक! क्या मैं आपकी यात्रा की पसंदीदा तारीख जान सकता हूँ?,2,0
Okay! May I know the preferred date of travel?,ठीक! क्या मैं यात्रा की पसंदीदा तारीख जान सकता हूँ?,2,0
"Anything else I may help you out with today?
",कुछ और मैं आज आपकी मदद कर सकता हूं?,2,0
"Fantastic! Here's your seat number l7 which is a window seat, Is that okay for you?"," ज़बरदस्त! ये रहा आपका सीट नंबर l7 जो एक विंडो सीट है, क्या यह आपके लिए ठीक है?",2,2
Yes It's a window seat.,हाँ यह एक खिड़की वाली सीट है।,2,0
Thanks! I'd like to inform you that the confirmation link has been sent to your email address.,धन्यवाद! मैं आपको सूचित करना चाहता हूं कि पुष्टिकरण लिंक आपके ईमेल पते पर भेज दिया गया है।,3,0
Great! Can I confirm all the details provided by you?,महान! क्या मैं आपके द्वारा प्रदान किए गए सभी विवरणों की पुष्टि कर सकता हूं?,3,2
"Amazing! Good news! I've sent an email, please check your inbox. However, if you didn't receive the email. let me know I'll resend it. I hope that is useful?"," अद्भुत! खुशखबरी! मैंने एक ईमेल भेजा है, कृपया अपना इनबॉक्स देखें। हालांकि, अगर आपको ईमेल प्राप्त नहीं हुआ है। मुझे बताएं कि मैं इसे फिर से भेजूंगा। मुझे आशा है कि यह उपयोगी है?",3,2
I ALREADY BOOK A TICKET I WANT TO CHANGE THIS SEAT,मैं पहले से ही एक टिकट बुक कर चुका हूं मैं इस सीट को बदलना चाहता हूं,2,1
For sure! Could you please let me know your last name and the booking confirmation nunmber?,पक्का! क्या आप कृपया मुझे अपना अंतिम नाम और बुकिंग पुष्टिकरण संख्या बता सकते हैं?,3,0
Absolutely! It will be my absolute pleasure to help you. Please may I know your name?,बिल्कुल! आपकी सहायता करना मुझे परम प्रसन्नता होगी। कृपया क्या मैं आपका नाम जान सकता हूँ?,2,2
N32M56,N32M56,0,0
"Alright! Will do that, Could you please let me know your email address?"," ठीक है! क्या आप ऐसा करेंगे, क्या आप कृपया मुझे अपना ईमेल पता बता सकते हैं?",3,0
Sure! I'd love to help you! I'll certainly send you the boarding pass. May I know your full name please?,ज़रूर! मुझे आपकी मदद करना अच्छा लगेगा! मैं आपको बोर्डिंग पास जरूर भेजूंगा। क्या मैं आपका पूरा नाम जान सकता हूँ?,3,2
my booking confirmation thr 415,मेरी बुकिंग पुष्टिकरण थ्रू 415,1,0
nothing.,कुछ नहीं।,2,0
"josephw@hotmail.com
",josephw@hotmail.com,0,0
fine,ठीक,1,2
My last name is Julie and No. is 6GDN76,मेरा अंतिम नाम जूली है और नंबर 6GDN76 है,1,0
"Thank you! The seat number allotted to you is 25A. It's a window seat.
",आपको धन्यवाद! आपको आवंटित सीट संख्या 25A है। यह एक विंडो सीट है।,3,0
"Awesome! Thanks for choosing us, hope you'll have a wonderful trip ahead friend!"," बहुत बढ़िया! हमें चुनने के लिए धन्यवाद, आशा है कि आपके पास एक शानदार यात्रा होगी मित्र!",3,2
5,5,0,0
okay,ठीक है,2,0
"Awesome! Thank you for that. Please allow me for a minute or two, while I get the best airways suggested to travel."," बहुत बढ़िया! उसके लिये आपका धन्यवाद। कृपया मुझे एक या दो मिनट के लिए अनुमति दें, जबकि मुझे यात्रा करने के लिए सुझाए गए सर्वोत्तम वायुमार्ग मिलते हैं।",3,2
yes i would like a window seat,हाँ मुझे खिड़की वाली सीट चाहिए,2,0
Could you tell me the date of flight?,क्या आप मुझे उड़ान की तारीख बता सकते हैं?,3,0
Good morning! You've reached Flamingo customers service. How may I help you today?,सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
Awesome! Nice to meet you Ajay! Could you please share your booking confirmation number,बहुत बढ़िया! अजय जी आपसे मिलकर अच्छा लगा! क्या आप कृपया अपनी बुकिंग पुष्टिकरण संख्या साझा कर सकते हैं,3,2
"Surely, thank you so much. Please stay connected for a minute."," ज़रूर, बहुत-बहुत धन्यवाद। कृपया एक मिनट के लिए जुड़े रहें।",3,0
OK,ठीक है,2,0
Thank you for sharing the details. You would be receiving the boarding pass shortly. Is there anything else I may help you with?,विवरण साझा करने के लिए धन्यवाद। आपको शीघ्र ही बोर्डिंग पास प्राप्त होगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,0
"Yes, please. Thank you so very much.",हाँ कृपया। आपका बहुत धन्यवाद।,3,2
hi,नमस्ते,2,0
"Sure! May I know your phone number or email address so that I can send you the boarding pass in anyone of them. 
",ज़रूर! क्या मैं आपका फोन नंबर या ईमेल पता जान सकता हूं ताकि मैं आपको उनमें से किसी में भी बोर्डिंग पास भेज सकूं।,3,0
"Alright! It was pleasure assisting you, have a great day. Goodbye.","ठीक है! आपकी सहायता करके खुशी हुई, आपका दिन शुभ हो। अलविदा।",3,2
OK THANK YOU,ठीक है धन्यवाद,3,2
yes,हां,2,0
morning,प्रभात,2,0
"Sure! May I know your last name?
",ज़रूर! क्या मैं आपका अंतिम नाम जान सकता हूँ?,2,0
"I'm glad that was helpful, thank you for reaching out to us. Have a great day ahead and happy traveling! "," मुझे खुशी है कि यह मददगार था, हमसे संपर्क करने के लिए धन्यवाद। आगे का दिन अच्छा हो और यात्रा सुखद हो!",3,2
check my seat assignment,मेरी सीट असाइनमेंट की जाँच करें,2,0
i want to book plane ticket,मुझे हवाई जहाज का टिकट बुक करना है,1,0
"Of course, I'll help you change. Allow me a moment, while I check for the availability."," बेशक, मैं आपको बदलने में मदद करूंगा। जब तक मैं उपलब्धता की जांच करता हूं, मुझे एक क्षण दें।",2,0
OK,ठीक है,2,0
A very good morning! You've reached the Moon Airways customer service. How may I help you today?,एक बहुत अच्छी सुबह! आप मून एयरवेज ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
ALSO HELP ME TO FIND MY SEAT ASSIGNMENT,मेरा सीट असाइनमेंट खोजने में भी मेरी मदद करें,0,0
Good news! The window seat is available and I've changed your seat to A1. Are you happy with it?,खुशखबरी! विंडो सीट उपलब्ध है और मैंने आपकी सीट को A1 में बदल दिया है। क्या तुम्हे इससे खुशी हुई?,3,2
my mail  email address raja@gmail.com,मेरा मेल ईमेल पता raja@gmail.com,1,0
Absolutely! I'll be glad to help you with it. Please may I know your full name?,बिल्कुल! मुझे इसमें आपकी मदद करने में खुशी होगी। कृपया क्या मैं आपका पूरा नाम जान सकता हूँ?,3,2
Awesome! May I know the your mail id or phone number?,बहुत बढ़िया! क्या मैं आपकी मेल आईडी या फोन नंबर जान सकता हूं?,3,2
NO thank you,नहीं धन्यवाद,3,1
Awesome! Nice to meet you buddy! May I know your booking confirmation number as well?,बहुत बढ़िया! आपसे मिलकर अच्छा लगा दोस्त! क्या मैं आपकी बुकिंग पुष्टिकरण संख्या भी जान सकता हूँ?,3,2
"Sure! I'll send to that as well, is there anything else I may assist you with?"," ज़रूर! मैं उसे भी भेजूंगा, क्या कुछ और है जिसमें मैं आपकी सहायता कर सकता हूं?",3,0
Fantastic! The pass shall be sent to you shortly. Anything else I may help you with?,ज़बरदस्त! पास आपको शीघ्र ही भेजा जाएगा। कुछ और मैं आपकी मदद कर सकता हूँ?,3,2
Awesome! May I know your preferred date?,बहुत बढ़िया! क्या मैं आपकी पसंदीदा तारीख जान सकता हूँ?,3,2
I want to know my seat no,मुझे अपना सीट नंबर जानना है,2,0
ok thankyou,ठीक है धन्यवाद,3,0
WINDOW,खिड़की,0,0
inba1234@gmail.com.,inba1234@gmail.com।,0,0
"I just have only one condition, I want my ticket within 300$ if possible. "," मेरी बस एक ही शर्त है, यदि संभव हो तो मैं 300$ के भीतर अपना टिकट चाहता हूं।",3,0
Awesome! Nice to meet you buddy! May I know your booking confirmation number as well?,बहुत बढ़िया! आपसे मिलकर अच्छा लगा दोस्त! क्या मैं आपकी बुकिंग पुष्टिकरण संख्या भी जान सकता हूँ?,3,2
hgj412@gmail.com,hgj412@gmail.com,0,0
Could you help me with your email address?,क्या आप अपने ईमेल पते में मेरी मदद कर सकते हैं?,3,0
"Thank you for being so patient and cooperative! It was really nice assisting you! I hope you have a great time, Happy travelling! Have a great day ahead! See ya! :)","इतने धैर्यवान और सहयोगी होने के लिए धन्यवाद! आपकी सहायता करना वाकई अच्छा लगा! मुझे आशा है कि आपके पास एक अच्छा समय है, हैप्पी ट्रैवलिंग! आगे एक महान दिन हो! फिर मिलेंगे! :)",3,2
thanks,धन्यवाद,2,2
"Okay! We have 13A available, would you like to take that?"," ठीक! हमारे पास 13A उपलब्ध है, क्या आप इसे लेना चाहेंगे?",3,0
Thank you. Please allow me a minute to check the system.,शुक्रिया। कृपया मुझे सिस्टम की जांच करने के लिए एक मिनट का समय दें।,3,0
"Awesome! Thanks for reaching out to us, hope you have a wonderful trip ahead. "," बहुत बढ़िया! हमसे संपर्क करने के लिए धन्यवाद, आशा है कि आपकी आगे की यात्रा शानदार रही होगी।",3,2
OK THANKS,ठीक है धन्यवाद,3,2
yes,हां,2,0
Thank you so much.,बहुत-बहुत धन्यवाद।,3,2
OH WAIT.. SORRY.. THERE'S A MISTAKE IN BOOKING NUMBER,ओह रुको.. क्षमा करें.. बुकिंग नंबर में एक गलती है,3,1
Let me check if there a window seat available on your flight. Please allow me a moment.,मुझे जाँचने दें कि क्या आपकी फ़्लाइट में विंडो सीट उपलब्ध है। कृपया मुझे एक क्षण की अनुमति दें।,2,0
NOTHING ELSE,और कुछ नहीं,2,0
no thanks," जी नहीं, धन्यवाद",3,1
nothing else,और कुछ नहीं,1,0
Good morning! You've reached Flamingo customers service. How may I help you today?,सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
You're welcome! Would there be anything else I may assist you with?,आपका स्वागत है! क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,3,2
"Thank you Mr.Ganesh. Please allow me a moment, I'll get back to you with the details."," धन्यवाद श्री गणेश। कृपया मुझे एक क्षण दें, मैं विवरण के साथ आपके पास वापस आऊंगा।",3,0
Thank you! Can you send me my updated boarding pass?,आपको धन्यवाद! क्या आप मुझे मेरा अपडेटेड बोर्डिंग पास भेज सकते हैं?,3,0
I apologize!,मैं क्षमाप्रार्थी हूं!,3,0
Good morning! You've reached Flamingo customers service. How may I help you today?,सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
My pleasure! Will there be anything else I could help you with?,मेरा सौभाग्य! क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,3,2
hi,नमस्ते,2,0
booking confirmation number is kwot21,बुकिंग पुष्टिकरण संख्या kwot21 है,2,0
2/9/2018,2/9/2018,0,0
Good Morning! You've been connected to StarAirways customer service! How may I assist you today?,शुभ प्रभात! आप StarAirways ग्राहक सेवा से जुड़ चुके हैं! आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
I need know about my seat assignment.,मुझे अपने सीट असाइनमेंट के बारे में पता होना चाहिए।,2,0
Good bye,अलविदा,3,0
Hi,नमस्ते,2,0
I would like to change my seat kindly guide me.,मैं अपनी सीट बदलना चाहता हूं कृपया मेरा मार्गदर्शन करें।,3,1
"Thank you for choosing us, we are always here to help you. Have a wonderful flight!"," हमें चुनने के लिए धन्यवाद, हम हमेशा आपकी मदद के लिए यहां हैं। एक अद्भुत उड़ान लो!",3,2
You're welcome! Goodbye!,आपका स्वागत है! अलविदा!,2,2
"Sure, its Jim.Roberts23@gmail.com"," ज़रूर, जिम.रॉबर्ट्स23@gmail.com",2,0
august 30/08/2018,अगस्त 30/08/2018,0,0
Sure thing! I'd be glad to help you with that. May I know your last name and your booking confirmation number please?,अवश्य! मुझे इसमें आपकी मदद करने में खुशी होगी। क्या मैं आपका अंतिम नाम और आपकी बुकिंग पुष्टिकरण संख्या जान सकता हूँ?,3,0
hai ya can please tell my seat assignment," है, कृपया मेरी सीट असाइनमेंट बता सकते हैं",2,0
"Thank you for your patience. You're assigned to the seat number H2, which is an aisle seat. Would you need anything else?"," आपके धैर्य के लिए धन्यवाद। आपको सीट नंबर H2 को सौंपा गया है, जो एक गलियारा सीट है। क्या आपको कुछ और चाहिए होगा?",3,2
yes,हां,2,0
Sure! I'd be glad to help you with that. Could you please help me with your last name and your booking confirmation number?,ज़रूर! मुझे इसमें आपकी मदद करने में खुशी होगी। क्या आप कृपया अपने अंतिम नाम और अपनी बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?,3,0
alvins martion,एल्विन्स मार्शन,0,0
i can some drink water,मैं कुछ पानी पी सकता हूँ,1,0
Great! And your email address would be?,महान! और आपका ईमेल पता होगा?,3,2
ok,ठीक है,2,0
SSG245,एसएसजी245,0,0
w34r67,w34r67,0,0
You're welcome! Would there be anything else that I may help you with?,आपका स्वागत है! क्या कुछ और होगा जिससे मैं आपकी मदद कर सकूं?,3,2
ok thanks,ठीक है धन्यवाद,3,0
"I appreciate your patience! As I've checked, the seat allotted to you is a middle seat which is F4. "," मैं आपके धैर्य की सराहना करता हूँ! जैसा कि मैंने जाँच की है, आपको आवंटित सीट बीच की सीट है जो F4 है।",3,2
"Oh okay! We have 9C available which is a window seat, is that okay for you? "," ओह ठीक है! हमारे पास 9C उपलब्ध है जो एक विंडो सीट है, क्या यह आपके लिए ठीक है?",2,0
"Perfect! I see that there is an early morning flight operated by Emirates EA112 at a cost of $230. It departs at 7:AM and arrives at 11:30AM.
",उत्तम! मैं देखता हूं कि एमिरेट्स ईए112 द्वारा $230 की लागत से संचालित एक सुबह की उड़ान है। यह सुबह 7 बजे छूटती है और 11:30 बजे आती है।,2,2
You're always welcome! Have a great day ahead and a safe journey! It was a pleasure assisting you.,आपका हमेशा स्वागत है! आगे का दिन अच्छा हो और सुरक्षित यात्रा हो! आपकी सहायता करना खुशी की बात थी।,3,2
"Sure, could you please share your email address?"," ज़रूर, क्या आप कृपया अपना ईमेल पता साझा कर सकते हैं?",3,0
Sure! Thanks for the correction! I'd like to inform you that the boarding pass has been sent to your email address.,ज़रूर! सुधारों के लिए धन्यवाद! मैं आपको सूचित करना चाहता हूं कि बोर्डिंग पास आपके ईमेल पते पर भेज दिया गया है।,3,0
"Oh sure, would you like to travel in a Economy, Business or first class and may I also know the number of passengers travelling?"," बिल्कुल, क्या आप अर्थव्यवस्था, व्यवसाय या प्रथम श्रेणी में यात्रा करना चाहेंगे और क्या मैं यह भी जान सकता हूँ कि यात्रा करने वाले यात्रियों की संख्या कितनी है?",3,0
can you send me my boarding pass to my mail id,क्या आप मुझे मेरा बोर्डिंग पास मेरी मेल आईडी पर भेज सकते हैं,3,0
"Good news! I've gone ahead with your request of changing your seat and your new seat  number is 13K which is a aisle seat, hope that will be comfortable."," खुशखबरी! मैं आपकी सीट बदलने के आपके अनुरोध के साथ आगे बढ़ गया हूं और आपकी नई सीट संख्या 13K है जो एक गलियारा सीट है, आशा है कि यह आरामदायक होगी।",3,2
Surely! Could you please help me with your last name and your booking confirmation number?,निश्चित रूप से! क्या आप कृपया अपने अंतिम नाम और अपनी बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?,3,0
I  need boarding pass,मुझे बोर्डिंग पास चाहिए,1,0
"I really appreciate for staying connected. As per the booking confirmation number, your seat number is L3 Aisle. "," मैं वास्तव में जुड़े रहने के लिए सराहना करता हूं। बुकिंग कन्फर्मेशन नंबर के अनुसार, आपका सीट नंबर L3 Aisle है।",3,2
HAI,हाई,2,0
no thanks," जी नहीं, धन्यवाद",3,1
my booking confirmation number edw639,मेरी बुकिंग पुष्टिकरण संख्या edw639,1,0
3/9/2018,3/9/2018,0,0
" For sure, could you please help me with your last name and the booking confirmation number?"," निश्चित रूप से, क्या आप कृपया अपने अंतिम नाम और बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?",3,0
ok,ठीक है,2,0
Sure. Could you please help me with your Last name and booking confirmation number?,ज़रूर। क्या आप कृपया अपने अंतिम नाम और बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?,3,0
check my seat assignment,मेरी सीट असाइनमेंट की जाँच करें,2,0
Welcome to VSAirlines! You're talking to the Customer Executive! How may I help you today?,वीएस एयरलाइंस में आपका स्वागत है! आप ग्राहक कार्यकारी से बात कर रहे हैं! आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
Alright! Please allow me a moment while I check the seat allotment of yours.,"ठीक है! कृपया मुझे एक क्षण की अनुमति दें, जब तक कि मैं आपके सीट आवंटन की जाँच करूँ।",3,0
hi,नमस्ते,2,0
That's all. thanks,बस इतना ही। धन्यवाद,3,0
my went to know my sent no,मेरे भेजे गए नंबर के बारे में पता चला,2,1
Deepthi,दीप्ति,2,0
Ask for my boarding pass to be sent to my email address or phone number,मेरा बोर्डिंग पास मेरे ईमेल पते या फोन नंबर पर भेजने के लिए कहें,2,0
no thanks," जी नहीं, धन्यवाद",3,1
"Awesome! Ram, It is nice meeting you! May I know where you are travelling to? and the city your travelling from?"," बहुत बढ़िया! राम, आपसे मिलकर अच्छा लगा! क्या मैं जान सकता हूँ कि आप कहाँ की यात्रा कर रहे हैं? और जिस शहर से आप यात्रा कर रहे हैं?",3,2
Pleasure's mine. Please go through this website: www.pilotairlines.com in case of any query and help us help you. Good day!,आनंद मेरा है। कृपया इस वेबसाइट को देखें: www.pilotairlines.com किसी भी प्रश्न के मामले में और आपकी सहायता करने में हमारी सहायता करें। अच्छा दिन!,3,2
Yes.please,हाँ कृपया,2,0
no thanks," जी नहीं, धन्यवाद",3,1
"Anything else I may help you out with today?
",कुछ और मैं आज आपकी मदद कर सकता हूं?,2,0
"Thank You! May I also know the 6 chartered booking confirmation number?
",धन्यवाद! क्या मैं 6 चार्टर्ड बुकिंग पुष्टिकरण संख्या भी जान सकता हूँ?,3,0
ok,ठीक है,2,0
Welcome to VSAirlines! You're talking to the Customer Executive! Could you please help me with your Departure and Arrival city?,वीएस एयरलाइंस में आपका स्वागत है! आप ग्राहक कार्यकारी से बात कर रहे हैं! क्या आप कृपया अपने प्रस्थान और आगमन शहर में मेरी मदद कर सकते हैं?,3,0
"Thank you, Pandi! For the boarding pass, I'd require your phone number or email address. Could you please help me with that?"," धन्यवाद, पांडी! बोर्डिंग पास के लिए, मुझे आपका फ़ोन नंबर या ईमेल पता चाहिए। क्या आप कृपया इसमें मेरी मदद कर सकते हैं?",3,0
no thanks," जी नहीं, धन्यवाद",3,1
Good Morning! You've been connected to StarAirways customer service! How may I assist you today?,शुभ प्रभात! आप StarAirways ग्राहक सेवा से जुड़ चुके हैं! आज मैं आपकी मदद किस तरह कर सकता हूँ?,3,0
Thanks  for the confirmation! I'd like to inform you that the boarding pass has been successfully mailed to your email address.,पुष्टि के लिए धन्यवाद! मैं आपको सूचित करना चाहता हूं कि बोर्डिंग पास सफलतापूर्वक आपके ईमेल पते पर भेज दिया गया है।,3,2
HAI,हाई,2,0
Hello! You've been connected to StarAirwyas. How may I assist you?,नमस्ते! आप StarAirwyas से जुड़ चुके हैं। मैं आपकी कैसे सहायता कर सकता हूँ?,3,0
My email address is mani4@gmail.com and my phone number  is 897459874,मेरा ईमेल पता mani4@gmail.com है और मेरा फोन नंबर 897459874 . है,2,0
Sure. Please give me a moment to check.,ज़रूर। कृपया मुझे जांचने के लिए एक क्षण दें।,2,0
Okay don't change window seat is okay for me.,ठीक है खिड़की की सीट मत बदलो मेरे लिए ठीक है।,2,1
"Good morning! You've reached Alliance Airways Customer service, how may I help you?  "," सुबह बख़ैर! आप एलायंस एयरवेज ग्राहक सेवा तक पहुँच चुके हैं, मैं आपकी कैसे मदद कर सकता हूँ?",3,0
Thank you so much.. Now I am happy with it...,बहुत-बहुत धन्यवाद.. अब मैं इससे खुश हूं...,3,2
i have my boarding pass number,मेरे पास मेरा बोर्डिंग पास नंबर है,2,0
Could you also help me with the booking confirmation number?,क्या आप बुकिंग कन्फर्मेशन नंबर में भी मेरी मदद कर सकते हैं?,3,0
"Fantastic! Here's your seat number K17 which is a window seat, Is that okay for you?"," ज़बरदस्त! ये रहा आपकी सीट नंबर K17 जो कि विंडो सीट है, क्या यह आपके लिए ठीक है?",3,2
"Sure! May I know your phone number or email address so that I can send you the boarding pass in anyone of them. 
",ज़रूर! क्या मैं आपका फोन नंबर या ईमेल पता जान सकता हूं ताकि मैं आपको उनमें से किसी में भी बोर्डिंग पास भेज सकूं।,3,0
hai,हाय,2,0
Hello,नमस्ते,2,0
"Avah Serrano
",अवह सेरानो,1,0
"Not a problem, I'll change that for you. Allow me a moment, I'll check for the availability and get back to you."," कोई समस्या नहीं है, मैं इसे आपके लिए बदल दूँगा। मुझे एक क्षण दें, मैं उपलब्धता की जांच करूंगा और आपसे संपर्क करूंगा।",3,0
"Thank you for being so patient and cooperative! It was really nice assisting you! I hope you have a great time, Happy travelling! Have a great day ahead! See ya! :)","इतने धैर्यवान और सहयोगी होने के लिए धन्यवाद! आपकी सहायता करना वाकई अच्छा लगा! मुझे आशा है कि आपके पास एक अच्छा समय है, हैप्पी ट्रैवलिंग! आगे एक महान दिन हो! फिर मिलेंगे! :)",3,2
fg56t5,fg56t5,0,0
ok bye,चलो बाय,2,0
A very good morning! You've reached the Moon Airways customer service.,एक बहुत अच्छी सुबह! आप मून एयरवेज ग्राहक सेवा तक पहुँच चुके हैं।,3,2
Have a great day!,आपका दिन अच्छा रहे!,2,2
Thanks! I'd like to inform you that your boarding pass has been sent to your email address.,धन्यवाद! मैं आपको सूचित करना चाहता हूं कि आपका बोर्डिंग पास आपके ईमेल पते पर भेज दिया गया है।,3,0
"Thank you! Just allow me a moment, I'll go ahead and check your seating assignment and let you know."," आपको धन्यवाद! बस मुझे एक क्षण का समय दें, मैं आगे जाकर आपके बैठने के कार्य की जाँच करूँगा और आपको बता दूँगा।",3,0
HD61HP,एचडी61एचपी,0,0
R9*,आर9*,0,0
good morning sir,सुप्रभात सर,3,2
GOOD,अच्छा,3,2
anthony,एंथोनी,0,0
my arun@gmail.com,my arun@gmail.com,1,0
"A morning flight is available which will depart at 7:48 A.M. and the duration of the flight is 5 hours. The date is as per your wish i.e. 25th Aug,2018. And the cost per head would be $289. Would that be okay?"," एक सुबह की उड़ान उपलब्ध है जो सुबह 7:48 बजे प्रस्थान करेगी और उड़ान की अवधि 5 घंटे है। तिथि आपकी इच्छा के अनुसार है अर्थात 25 अगस्त, 2018। और प्रति व्यक्ति लागत $289 होगी। क्या यह ठीक रहेगा?",2,0
"Sure, thing! Could you please help me with the departure city and the arrival city?",अवश्य! क्या आप कृपया प्रस्थान शहर और आगमन शहर के बारे में मेरी मदद कर सकते हैं?,3,0
Okay,ठीक,2,2
Great! Is there anything else I may help you in?,महान! क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
SistersOlJameson@gmail.com,SistersOlJameson@gmail.com,0,0
R1SF2D,R1SF2D,0,0
. Ask for my boarding pass to be sent my email address or phone number.,. मेरा बोर्डिंग पास मेरा ईमेल पता या फोन नंबर भेजने के लिए कहें।,2,0
"Hello there, how may I assist you today?
"," नमस्ते, मैं आज आपकी कैसे सहायता कर सकता हूँ?",3,0
David.H,डेविड.हो,0,0
Sure,ज़रूर,2,0
"Hello, you've reached Sky Travels. How may I help you today?"," नमस्कार, आप स्काई ट्रेवल्स में पहुंच गए हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?",3,0
i want to know my seat no,मुझे अपना सीट नंबर जानना है,2,0
Are we connected?,क्या हम जुड़े हुए हैं?,0,0
Would you please be patient!,क्या आप कृपया धैर्य रखें!,3,0
Awesome! Thanks!,बहुत बढ़िया! धन्यवाद!,3,2
