ENG_utterances,HIN_utterances,politeness,sentiment
gluten free, ग्लूटेन मुक्त,0,0
You're welcome! Thanks for contacting Blaze Pizza! Hope to serve you again. Enjoy the delicious meal! Bon appetite! :), आपका स्वागत है! ब्लेज़ पिज़्ज़ा से संपर्क करने के लिए धन्यवाद! आशा है कि आप फिर से सेवा करेंगे। स्वादिष्ट भोजन का आनंद लें! भोजन का लुत्फ उठाएं! :),3,2
Pay by Cash at delivery, डिलीवरी पर नकद द्वारा भुगतान करें,0,0
hello sir, नमस्ते महोदय,3,0
"Thanks for choosing us, hope you enjoy your food! Goodbye! "," हमें चुनने के लिए धन्यवाद, आशा है कि आप अपने भोजन का आनंद लेंगे! अलविदा!",3,2
Awesome! Noted!, बहुत बढ़िया! विख्यात!,3,2
It was a pleasure talking to you. Thank you for choosing Blaze Pizza! Have a wonderful day!, आपसे बात करके खुशी हुई। ब्लेज़ पिज़्ज़ा चुनने के लिए धन्यवाद! शानदार दिन हो!,3,2
"4 Artisan Grilled Chicken Sandwich, "," 4 आर्टिसन ग्रिल्ड चिकन सैंडविच,",2,0
thin, पतला,2,0
"Thanks for choosing us, hope you enjoy your food. Goodbye! "," हमें चुनने के लिए धन्यवाद, आशा है कि आप अपने भोजन का आनंद लेंगे। अलविदा!",3,2
SODA, सोडा,0,0
ok get a beer and wine, ठीक है एक बियर और शराब ले आओ,2,0
I COMPLETE MY ORDER, मैं अपना आदेश पूरा करता हूँ,2,2
My pleasure! Thank you for choosing Blaze Pizza! Have a great day!, मेरा सौभाग्य! ब्लेज़ पिज़्ज़ा चुनने के लिए धन्यवाद! आपका दिन अच्छा रहे!,3,2
I NEED 2 WHITE TOP, मुझे 2 सफेद टॉप चाहिए,2,0
"Hello! Thank you for calling Blaze pizza. Before the order, could you please let me know your name and address?"," नमस्ते! ब्लेज़ पिज़्ज़ा को कॉल करने के लिए धन्यवाद। आदेश से पहले, क्या आप कृपया मुझे अपना नाम और पता बता सकते हैं?",3,0
CASH ON DELIVERY, डिलवरी पर नकदी,0,0
YES, हां,2,2
Hai, हाई,2,0
521-458-1289, 521-458-1289,0,0
3 FRENCH FRIES, 3 फ्रेंच फ्राइज़,0,0
"Hey there, What would you like to order?"," अरे वहाँ, आप क्या ऑर्डर करना चाहेंगे?",3,0
Perfect! Is there anything else that you'd like to order?, उत्तम! क्या कुछ और है जिसे आप ऑर्डर करना चाहेंगे?,2,2
yes please add one lemonade and one sea salt brownie, हाँ कृपया एक नींबू पानी और एक समुद्री नमक ब्राउनी जोड़ें,3,0
Pay by Cash at delivery, डिलीवरी पर नकद द्वारा भुगतान करें,0,0
"Sure, thank you so much. The order is confirmed. The delivery time is approximately 45 minutes. The delivery executive will call on the number provided in case of any queries. ","ज़रूर, बहुत-बहुत धन्यवाद। आदेश की पुष्टि की जाती है। प्रसव का समय लगभग 45 मिनट है। किसी भी प्रश्न के मामले में डिलीवरी एक्जीक्यूटिव दिए गए नंबर पर कॉल करेगा।",3,2
no thanks," जी नहीं, धन्यवाद",3,1
Yeah! Do you wish to try our salads as well?, हाँ! क्या आप हमारे सलाद को भी आजमाना चाहते हैं?,2,2
Goodbye! Have a wonderful day!, अलविदा! शानदार दिन हो!,3,0
Are we still connected?, हम अभी भी जुड़े हैं?,0,0
Sure! Would you like to have any salad or drinks with it?, ज़रूर! क्या आप इसके साथ कोई सलाद या पेय लेना चाहेंगे?,3,0
Awesome! The order total is $15. You can make the payment at the next window., बहुत बढ़िया! ऑर्डर कुल $15 है। आप अगली विंडो पर भुगतान कर सकते हैं।,3,2
OK, ठीक है,2,0
ok sir have a niceday, ठीक है सर आपका दिन शुभ हो,2,0
i need gluten free., मुझे ग्लूटेन फ्री चाहिए।,2,0
Alright! Would you like to order for any drinks or salads along?, ठीक है! क्या आप साथ में कोई पेय या सलाद ऑर्डर करना चाहेंगे?,3,0
"My pleasure, hope you have a wonderful day ahead. "," मेरी खुशी, आशा है कि आपका आने वाला दिन शानदार हो।",3,2
"oh, 6 please"," ओह, 6 कृपया",2,0
Sure! Any salad or drinks with it?, ज़रूर! इसके साथ कोई सलाद या पेय?,2,0
Alright. Please let me know if you want a thin/thick crust pizza?, ठीक है। कृपया मुझे बताएं कि क्या आप एक पतली/मोटी क्रस्ट पिज्जा चाहते हैं?,2,0
Sure! Would you like to customize the pizza?, ज़रूर! क्या आप पिज़्ज़ा को कस्टमाइज़ करना चाहेंगे?,3,0
Thanks. Please hold a moment till I check your order., धन्यवाद। कृपया एक क्षण रुकें जब तक कि मैं आपके आदेश की जांच न कर लूं।,3,0
Welcome to McDonald's! Happy to help you with your order.,मैकडॉनल्ड्स में आपका स्वागत है! आपके आदेश के साथ आपकी सहायता करने में प्रसन्नता हो रही है।,2,2
no thanks i want only pizza, नहीं धन्यवाद मुझे केवल पिज्जा चाहिए,3,1
I NEED TWO ART LOVER PIZZA, मुझे दो कला प्रेमी पिज़्ज़ा चाहिए,2,0
nothis else, कुछ और नहीं,2,0
Hi I wanted to order a pizza, नमस्ते मैं एक पिज्जा ऑर्डर करना चाहता था,3,0
Okay. Shall I get the order confirmed?, ठीक। क्या मुझे आदेश की पुष्टि हो जाएगी?,2,0
Alright! The order total is $12. How would you like to pay the amount? We have cash on delivery and card payment available as of now., ठीक है! ऑर्डर कुल $12 है। आप राशि का भुगतान कैसे करना चाहेंगे? हमारे पास अभी तक कैश ऑन डिलीवरी और कार्ड भुगतान उपलब्ध है।,3,0
May I confirm the order?, क्या मैं आदेश की पुष्टि कर सकता हूं?,2,0
Awesome! Would you like to customize your McDouble by adding some toppings?, बहुत बढ़िया! क्या आप कुछ टॉपिंग जोड़कर अपने मैकडबल को कस्टमाइज़ करना चाहेंगे?,3,2
OK, ठीक है,2,0
Superb! Your order will be delivered in an hour. Please pay the bill to the delivery person. Enjoy your food. Bye., शानदार! आपका ऑर्डर एक घंटे में डिलीवर हो जाएगा। कृपया डिलीवरी वाले को बिल का भुगतान करें। अपने भोजन का आनंद लें। अलविदा।,3,2
ok thanks, ठीक है धन्यवाद,3,0
that is everything thank you, वह सब कुछ है धन्यवाद,3,2
Hello! Good evening! Welcome to Blaze Pizza! May I know your order please?, नमस्ते! सुसंध्या! ब्लेज़ पिज्जा में आपका स्वागत है! क्या मैं आपका आदेश जान सकता हूँ?,3,0
"Smitham Lula, 9644 Ben Streets, Port Bessieville, South Dakota, Burundi 92068. Ph: 974.744.8680 "," स्मिथम लूला, 9644 बेन स्ट्रीट्स, पोर्ट बेसीविले, साउथ डकोटा, बुरुंडी 92068। दूरभाष: 974.744.8680",0,0
I like to order BBQ pizza with Olive oil brownie.,मुझे जैतून का तेल ब्राउनी के साथ बीबीक्यू पिज्जा ऑर्डर करना पसंद है।,2,0
"Thanks for choosing us, hope you have a wonderful day ahead! "," हमें चुनने के लिए धन्यवाद, आशा है कि आपका आने वाला दिन शानदार हो!",3,2
ok, ठीक है,2,0
Shall I confirm the order?, क्या मैं आदेश की पुष्टि करूं?,2,0
NO THANKS," जी नहीं, धन्यवाद",3,1
3 SODA PLEASE, 3 सोडा कृपया,3,0
"Have a nice day, enjoy your pizza. Goodbye."," आपका दिन शुभ हो, अपने पिज्जा का आनंद लें। अलविदा।",3,2
"Welcome to Mcdonald's, what would you like to order? "," मैकडॉनल्ड्स में आपका स्वागत है, आप क्या ऑर्डर करना चाहेंगे?",3,0
That's great! Which salad would you like to have?, एक दम बढ़िया! आप कौन सा सलाद खाना पसंद करेंगे?,3,2
cash on delivery, डिलवरी पर नकदी,0,0
yes, हां,2,0
3 Egg White Delight McMuffin and 1 Bacon Ranch Salad with Buttermilk Crispy Chicken, 3 अंडे का सफेद डिलाइट मैकमफिन और 1 बेकन रांच सलाद बटरमिल्क क्रिस्पी चिकन के साथ,2,0
Sure! I'll add that! Would there be anything else?, ज़रूर! मैं इसे जोड़ दूंगा! कुछ और होगा?,2,0
Sure thing! I'll take the order for salad. Which of the salads would you like to order from our menu?, अवश्य! मैं सलाद के लिए ऑर्डर लूंगा। आप हमारे मेनू से कौन सा सलाद ऑर्डर करना चाहेंगे?,3,0
no, नहीं,1,1
"Enjoy your pizza, goodbye."," अपने पिज्जा का आनंद लें, अलविदा।",2,2
Alright! I have placed your order it will be delivered to you in an hour.," ठीक है! मैंने आपका ऑर्डर दे दिया है, यह आपको एक घंटे में डिलीवर कर दिया जाएगा।",2,0
"Oh that's nice! And, how would you like the crust to be, high rise or gluten free?"," वाह, बहुत अच्छा! और, आप क्रस्ट को कैसे उच्च वृद्धि या लस मुक्त बनाना चाहेंगे?",3,2
and i need a hot chocolate, और मुझे एक हॉट चॉकलेट चाहिए,1,0
Awesome! How many would you like?, बहुत बढ़िया! आप में से कितने चाहेंगे?,3,2
"No, I just wanted to ask whether the hamburger has cheese ?"," नहीं, मैं सिर्फ यह पूछना चाहता था कि क्या हैमबर्गर में पनीर है?",2,0
"For online payment, please visit the website www.blazepizza.com and please note the order number 546. Then the page will direct you to the payment page. After the payment is done, the delivery takes place. The delivery time will approximately be 45 minutes to one hour. Will that be fine?"," ऑनलाइन भुगतान के लिए, कृपया वेबसाइट www.blazepizza.com पर जाएं और कृपया आदेश संख्या 546 नोट करें। फिर पृष्ठ आपको भुगतान पृष्ठ पर निर्देशित करेगा। भुगतान हो जाने के बाद, डिलीवरी होती है। डिलीवरी का समय लगभग 45 मिनट से एक घंटे तक होगा। क्या यह ठीक रहेगा?",3,0
Do you wish to add a salad or a dessert to your order?, क्या आप अपने ऑर्डर में सलाद या मिठाई जोड़ना चाहते हैं?,2,0
"Awesome! Your order is confirmed, Could you please help me with your address and phone number?"," बहुत बढ़िया! आपके आदेश की पुष्टि हो गई है, क्या आप कृपया अपने पते और फोन नंबर के साथ मेरी मदद कर सकते हैं?",3,2
You're always welcome!,आपका हमेशा स्वागत है!,3,2
How many of customized pizza's and salads and desserts would you like to have?, आप कितने अनुकूलित पिज़्ज़ा और सलाद और मिठाइयाँ खाना चाहेंगे?,3,0
CONTACT NUMBER - 871-698-0254, संपर्क नंबर - 871-698-0254,0,0
thin, पतला,2,0
1 Fat Free Chocolate Milk Jug and  1 Iced Caramel Macchiato, 1 फैट फ्री चॉकलेट मिल्क जग और 1 आइस्ड कारमेल मैकचीटो,2,0
HI., नमस्ते।,3,0
"You're welcome! Thanks for choosing us, have a wonderful day ahead! "," आपका स्वागत है! हमें चुनने के लिए धन्यवाद, आने वाला दिन शानदार हो!",3,2
"And how would you like the crust of the pizza to be, thick or thin?", और आप कैसे चाहेंगे कि पिज़्ज़ा का क्रस्ट मोटा या पतला हो?,2,0
ok, ठीक है,2,0
Amazing! Would you like to add a salad or a dessert to your order?, अद्भुत! क्या आप अपने ऑर्डर में सलाद या मिठाई जोड़ना चाहेंगे?,3,2
"Okay, would you like to have some drinks with the pizzas? "," ठीक है, क्या आप पिज़्ज़ा के साथ कुछ पेय पीना चाहेंगे?",3,0
"You're most welcome, I'm delighted to serve you. Thanks for calling Blaze Pizza!! I hope you enjoy the food and don't forget to visit us again!! :) Bon appetite! "," आपका बहुत-बहुत स्वागत है, मुझे आपकी सेवा करने में प्रसन्नता हो रही है। ब्लेज़ पिज़्ज़ा को कॉल करने के लिए धन्यवाद !! मुझे आशा है कि आप भोजन का आनंद लेंगे और हमें फिर से आना न भूलें !! :) भोजन का लुत्फ उठाएं!",3,2
Hey! We are connected!, अरे! हम जुड़े हैं!,3,0
Medium, मध्यम,0,0
You as well., तुम भी।,0,0
"I'd request you to always first tell us that, instead of giving us ingredients. it will help us place your order soon and avoid confusion.", मेरा आपसे अनुरोध है कि हमें सामग्री देने के बजाय हमेशा पहले हमें यह बताएं। यह हमें जल्द ही आपका ऑर्डर देने और भ्रम से बचने में मदद करेगा।,2,0
Awesome! How many of each would you like to have?, बहुत बढ़िया! आप प्रत्येक में से कितने रखना चाहेंगे?,3,2
Alright! Will that be all or would you like to make any changes to the order?, ठीक है! क्या यह सब होगा या आप आदेश में कोई बदलाव करना चाहेंगे?,3,0
Alright! Would you like to customize your pizza?, ठीक है! क्या आप अपने पिज़्ज़ा को कस्टमाइज़ करना चाहेंगे?,3,0
"Awesome! That's our best selling pizza, Yummy and tasty! I'll take this order. what else would you like to have?"," बहुत बढ़िया! यह हमारा सबसे अधिक बिकने वाला पिज़्ज़ा है, स्वादिष्ट और स्वादिष्ट! मैं यह आदेश लूंगा। आप और क्या लेना चाहेंगे?",3,2
ok, ठीक है,2,0
have a nice day, आपका दिन शुभ हो,2,2
nothing else, और कुछ नहीं,1,0
Do you want any toppings to be add like cheese or veggies?, क्या आप चाहते हैं कि कोई टॉपिंग पनीर या सब्जी की तरह डाली जाए?,2,0
HEY, अरे,2,0
"Thank you Praveen, what would you like to have today?"," धन्यवाद प्रवीण, आज आप क्या लेना चाहेंगे?",3,0
Perfect! I've placed the order for you and you may collect it from the next counter.,उत्तम! मैंने आपके लिए ऑर्डर दे दिया है और आप इसे अगले काउंटर से प्राप्त कर सकते हैं।,3,2
Sure and yes you could confirm my order now, ज़रूर और हाँ अब आप मेरे आदेश की पुष्टि कर सकते हैं,3,0
One soda, एक सोडा,0,0
Sure thing! How would you prefer the crust of the pizzas high rise or gluten free?,अवश्य! आप पिज्जा के क्रस्ट को उच्च वृद्धि या लस मुक्त कैसे पसंद करेंगे?,3,0
Hello! Welcome to Blaze Pizza! What would you like to order today?, नमस्ते! ब्लेज़ पिज्जा में आपका स्वागत है! आज आप क्या ऑर्डर करना चाहेंगे?,3,0
I LIKE THE TOPPINGS WITH CHEESE, मुझे पनीर के साथ टॉपिंग पसंद हैं,2,2
ok byee, ठीक अलविदा,2,0
breakfast, सुबह का नाश्ता,0,0
yes., हां।,2,0
"Wow! Awesome!! I'm sure that's going to taste delicious. May I know your preference for crust? we have gluten free crust, high rise dough and regular crust? ","बहुत खूब! बहुत बढ़िया!! मुझे यकीन है कि यह स्वादिष्ट लगने वाला है। क्या मैं क्रस्ट के लिए आपकी पसंद जान सकता हूँ? हमारे पास लस मुक्त क्रस्ट, उच्च वृद्धि आटा और नियमित क्रस्ट है?",3,2
"Surely, Its added. Anything else?"," निश्चित रूप से, इसके जोड़ा। और कुछ?",2,0
thin, पतला,2,0
gluten free, ग्लूटेन मुक्त,0,0
"Sure!! I've noted down all your preferences, Anything else you'd like to have? "," ज़रूर!! मैंने आपकी सभी प्राथमिकताओं को नोट कर लिया है, कुछ और जो आप लेना चाहेंगे?",3,0
Perfect! I'd like to inform you that your order will be delivered to you in an hour., उत्तम! मैं आपको सूचित करना चाहता हूं कि आपका ऑर्डर एक घंटे में आप तक पहुंचा दिया जाएगा।,3,2
Lovely! Would you like to order for any drinks or salads along?, प्यारा! क्या आप साथ में कोई पेय या सलाद ऑर्डर करना चाहेंगे?,3,2
COD, सीओडी,0,0
cash on delivery, डिलवरी पर नकदी,0,0
Are we connected?, क्या हम जुड़े हुए हैं?,0,0
GOOD MORNING, शुभ प्रभात,2,2
THICK, मोटा,2,1
iced tea, बर्फीला चाय,0,0
You're always welcome! Thanks for contacting Blaze pizza! Have a delightful meal and a great day ahead!, आपका हमेशा स्वागत है! ब्लेज़ पिज़्ज़ा से संपर्क करने के लिए धन्यवाद! एक रमणीय भोजन और आगे का दिन अच्छा हो!,3,2
Thank U, धन्यवाद,3,2
Thanks for the information., सूचना के लिए धन्यवाद।,3,2
"Awesome, that's my personal favorite, May I know how many would you like to order?"," बहुत बढ़िया, यह मेरा निजी पसंदीदा है, क्या मैं जान सकता हूँ कि आप कितने ऑर्डर करना चाहेंगे?",3,2
Sure. Could you please specify your preferences?, ज़रूर। क्या आप कृपया अपनी प्राथमिकताएं निर्दिष्ट कर सकते हैं?,3,0
I NEED VEG OUT PIZZS, मुझे वेज आउट पिज़्ज़ा चाहिए,1,0
Yum-Yum! That's my personal favorite dessert and guess what? you don't have to pay for it. I'm offering you that absolutely free!, स्वादिष्ट! यह मेरी निजी पसंदीदा मिठाई है और क्या लगता है? आपको इसके लिए भुगतान करने की आवश्यकता नहीं है। मैं आपको वह बिल्कुल मुफ्त दे रहा हूँ!,3,2
case on delivery, डिलीवरी पर मामला,0,0
Hello! Thank you for calling Blaze Pizza. Could you please let me know your name and address?, नमस्ते! ब्लेज़ पिज़्ज़ा को कॉल करने के लिए धन्यवाद। क्या आप कृपया मुझे अपना नाम और पता बता सकते हैं?,3,0
That's great! would you need anything else>, एक दम बढ़िया! क्या आपको कुछ और चाहिए>,3,2
thin, पतला,2,0
Awesome! Would you like to have any desserts or salads with it?, बहुत बढ़िया! क्या आप इसके साथ कोई मिठाई या सलाद लेना चाहेंगे?,3,2
i need 2 veg out pizza, मुझे 2 वेज आउट पिज्जा चाहिए,1,0
"Thank you Robert, what would you like to have today?"," धन्यवाद रॉबर्ट, आज आप क्या लेना चाहेंगे?",3,2
I like to have small size pizza, मुझे छोटे आकार का पिज्जा खाना पसंद है,2,0
Hello! Your connected to Blaze Pizzas. How may I help  you today?, नमस्ते! आपका ब्लेज़ पिज्जा से जुड़ा है। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
"It's a pleasure assisting you. The delivery agent  will reach out to you if there's any concern. Thank you calling us, have a great day ahead!","आपकी सहायता करना खुशी की बात है। कोई चिंता होने पर डिलीवरी एजेंट आपसे संपर्क करेगा। हमें कॉल करने के लिए धन्यवाद, आपका दिन शुभ हो!",3,2
Are you referring to BBQ Chicken pizza?, क्या आप बीबीक्यू चिकन पिज्जा की बात कर रहे हैं?,2,0
Great! Do you wish to try any of our salads or desserts?, महान! क्या आप हमारे किसी भी सलाद या डेसर्ट को आजमाना चाहते हैं?,3,2
yes, हां,2,0
Cool. Would there be anything else like desserts or soft drinks ?, ठंडा। क्या मिठाई या शीतल पेय जैसा कुछ और होगा?,2,0
hai, हाय,2,0
Thin, पतला,2,1
Great choice! Would you like to customize your pizza?, बहुत बढ़िया पसंद! क्या आप अपने पिज़्ज़ा को कस्टमाइज़ करना चाहेंगे?,3,2
2,2,0,0
hi, नमस्ते,2,0
I like to order build my own pizza with Grilled chicken., मुझे ग्रिल्ड चिकन के साथ अपना खुद का पिज्जा बनाने का ऑर्डर देना पसंद है।,3,0
Alright! Would you like to have any salad or drinks with it?, ठीक है! क्या आप इसके साथ कोई सलाद या पेय लेना चाहेंगे?,3,0
see you bye, फिर मिलेंगे अलविदा,2,0
I WANT 2 ART LOVER, मुझे 2 कला प्रेमी चाहिए,2,0
"Okay. Thank you for your help, Cameron."," ठीक। आपकी मदद के लिए धन्यवाद, कैमरून।",3,2
Soryy we don't have that salad. I request you to check the menu and order accordingly., सोरी हमारे पास वह सलाद नहीं है। मैं आपसे अनुरोध करता हूं कि मेनू की जांच करें और तदनुसार ऑर्डर करें।,3,1
NOTHING ENOUGH, काफी कुछ नहीं,1,1
YES, हां,2,2
"Hello! Thank you for calling Blaze pizza. Before the order, could you please let me know your name and address?"," नमस्ते! ब्लेज़ पिज़्ज़ा को कॉल करने के लिए धन्यवाद। आदेश से पहले, क्या आप कृपया मुझे अपना नाम और पता बता सकते हैं?",3,0
yes, हां,2,0
nothing else, और कुछ नहीं,1,0
add mozzarella, मोत्ज़ारेला जोड़ें,1,0
GOOD MORNING, शुभ प्रभात,2,0
Would you please share your address and contact number?,क्या आप कृपया अपना पता और संपर्क नंबर साझा करेंगे?,3,0
hey, अरे,2,0
Perfect! Would you like to have any salads or pizzas?, उत्तम! क्या आप कोई सलाद या पिज्जा खाना चाहेंगे?,3,2
yes i would like to order two bbq chicken pizza," हाँ, मैं दो बीबीक्यू चिकन पिज्जा ऑर्डर करना चाहूँगा",2,0
nothing else, और कुछ नहीं,1,0
Yum-Yum! That's my personal favorite dessert. I'll note down that. Anything else you'd like to order?, स्वादिष्ट! वह मेरी निजी पसंदीदा मिठाई है। मैं इसे नोट कर लूंगा। कुछ और जो आप ऑर्डर करना चाहेंगे?,3,2
yes, हां,2,0
ok thank you, ठीक है धन्यवाद,3,0
"Maggio Wendell, 51644 Hammes Place Apt. 938, Lelandside, Ohio, Ecuador 02461."," मैगियो वेंडेल, 51644 हैम्स प्लेस एप्ट। 938, लेलैंडसाइड, ओहियो, इक्वाडोर 02461।",2,0
yes, हां,2,0
no thanks," जी नहीं, धन्यवाद",3,1
"I want 3 pizza with roasted seasonal veggies, mushrooms, red onion, mozzarella, gorgonzola, red sauce dollops","मुझे भुनी हुई मौसमी सब्जियों के साथ 3 पिज्जा चाहिए, मशरूम, लाल प्याज, मोज़ेरेला, गोरगोज़ोला, लाल सॉस गुड़िया",1,0
That's fine! What about drinks in this summer?, कोई बात नहीं! इस गर्मी में पेय के बारे में क्या?,2,0
"Hello! You are calling at Blaze pizza's , what would you like to order?","नमस्ते! आप ब्लेज़ पिज़्ज़ा में कॉल कर रहे हैं, आप क्या ऑर्डर करना चाहेंगे?",3,0
yes, हां,2,0
complete my order please, कृपया मेरा आदेश पूरा करें,3,0
I like to order 1 GREEN STRIPE and 1 MEAT EATER please, मुझे 1 हरी पट्टी और 1 मांस खाने वाला ऑर्डर करना पसंद है,3,0
COD, सीओडी,0,0
Yes, हाँ,2,0
i need fruit and veg salad, मुझे फल और सब्जी का सलाद चाहिए,1,0
2 VANILLA MILKSHAKES, 2 वेनिला मिल्कशेक,0,0
soda, सोडा,0,0
Hey buddy!! I love pizza too!! Your now my pizza mate! :), हे यार!! मुझे भी पिज्जा बहुत पसंद है !! आपका अब मेरा पिज्जा दोस्त! :),3,2
Could you confirm your Name please?, क्या आप कृपया अपने नाम की पुष्टि कर सकते हैं?,3,0
hi, नमस्ते,2,0
Yes... Please finalize my order, हाँ... कृपया मेरे आदेश को अंतिम रूप दें,3,0
4,4,0,0
"You're most welcome, I'm delighted to serve you. Thanks for calling Blaze Pizza!! I hope you enjoy the food and don't forget to visit us again!! :) Bon appetite! "," आपका बहुत-बहुत स्वागत है, मुझे आपकी सेवा करने में प्रसन्नता हो रही है। ब्लेज़ पिज़्ज़ा को कॉल करने के लिए धन्यवाद !! मुझे आशा है कि आप भोजन का आनंद लेंगे और हमें फिर से आना न भूलें !! :) भोजन का लुत्फ उठाएं!",3,2
Thank you. Please give me a moment to confirm your order., शुक्रिया। कृपया मुझे अपने आदेश की पुष्टि करने के लिए एक क्षण दें।,3,0
"NAME: RUFI ADDRESS:506 State Road, North Dartmouth MA 2747"," नाम: RUFI पता: 506 स्टेट रोड, नॉर्थ डार्टमाउथ एमए 2747",1,0
Great! Could you please provide your phone number and the address for delivery?, महान! क्या आप कृपया अपना फोन नंबर और डिलीवरी के लिए पता प्रदान कर सकते हैं?,3,2
Ok thank you, ठीक है धन्यवाद,3,2
Perfect! Is there anything else you'd like to have?, उत्तम! क्या कुछ और है जो आप लेना चाहेंगे?,2,2
EG MCMUFFIN, ईजी एमसीमुफिन,0,0
no thanks," जी नहीं, धन्यवाद",3,1
745-896-5231, 745-896-5231,0,0
Hello! You've reached Blaze Pizza. What would you like to order?, नमस्ते! आप ब्लेज़ पिज़्ज़ा पहुँच चुके हैं। आप क्या ऑर्डर देना चाहेंगे?,2,0
No I need ordinary one," नहीं, मुझे साधारण की जरूरत है",1,0
The order has been confirmed and the delivery time will be approximately an hour or 45 minutes. Will that be fine with you?, आदेश की पुष्टि हो गई है और डिलीवरी का समय लगभग एक घंटे या 45 मिनट का होगा। क्या यह आपके साथ ठीक रहेगा?,2,0
1,1,0,0
ok, ठीक है,2,0
Awesome! our delivery agent will soon pick up your order and he may ring you if he has any trouble in locating your address., बहुत बढ़िया! हमारा डिलीवरी एजेंट जल्द ही आपका ऑर्डर लेगा और अगर उसे आपका पता खोजने में कोई परेशानी होती है तो वह आपको कॉल कर सकता है।,3,2
thanks, धन्यवाद,2,2
Hello! You're connected to Blaze Pizza. What would you like to order?, नमस्ते! आप ब्लेज़ पिज़्ज़ा से जुड़े हुए हैं। आप क्या ऑर्डर देना चाहेंगे?,3,0
"You're welcome! Thanks for choosing us, hope you have a wonderful day ahead! "," आपका स्वागत है! हमें चुनने के लिए धन्यवाद, आशा है कि आपका आने वाला दिन शानदार हो!",3,2
"Okay then, I've confirmed your order, could you please help me out with your contact number and address for the order to be delivered?","ठीक है तो, मैंने आपके आदेश की पुष्टि कर दी है, क्या आप कृपया अपने संपर्क नंबर और पते के साथ मेरी मदद कर सकते हैं ताकि आदेश दिया जा सके?",3,0
Sure! Would you like to customize its toppings?, ज़रूर! क्या आप इसके टॉपिंग को अनुकूलित करना चाहेंगे?,3,0
ok thank you, ठीक है धन्यवाद,3,0
"no toppings , i like one soda and one lemonade"," कोई टॉपिंग नहीं, मुझे एक सोडा और एक नींबू पानी पसंद है",2,0
Sure! Do you want some extra cheese on your pizza?, ज़रूर! क्या आप अपने पिज्जा पर कुछ अतिरिक्त पनीर चाहते हैं?,2,0
beer & wine, बीयर शराब,0,0
"That's amazing! May I know, how would you like the crust of the pizza to be, thick or thin?"," वह आश्चर्यजनक है! क्या मैं जान सकता हूँ, आप कैसे चाहेंगे कि पिज़्ज़ा का क्रस्ट मोटा या पतला हो?",3,2
May I know what would you prefer in meat toppings?, क्या मैं जान सकता हूँ कि आप मीट टॉपिंग में क्या पसंद करेंगे?,2,0
Have a great day ahead! Thanks for contacting us., आगे एक महान दिन हो! हमे संपर्क करने के लिए धन्यवाद।,3,2
high rise sounds great, उच्च वृद्धि बहुत अच्छी लगती है,3,2
"I'll order that for you however, let's start with the details. May I know your name and delivery address?"," हालांकि, मैं आपके लिए यह आदेश दूंगा, आइए विवरण के साथ शुरू करें। क्या मैं आपका नाम और डिलीवरी का पता जान सकता हूँ?",3,0
"Sure, please go ahead with the your preferneces."," ज़रूर, कृपया अपनी प्राथमिकताओं के साथ आगे बढ़ें।",2,0
yes, हां,2,0
MEAT EATER 1, मांस खाने वाला 1,0,0
Hey there! Welcome to Blaze Pizza! What would you like to order today?, सुनो! ब्लेज़ पिज्जा में आपका स्वागत है! आज आप क्या ऑर्डर करना चाहेंगे?,3,0
2 tea, 2 चाय,0,0
"That will be it, thank you"," यही होगा, धन्यवाद",3,0
Hey there! You've reached Blaze Pizza. May I know your order?, सुनो! आप ब्लेज़ पिज़्ज़ा पहुँच चुके हैं। क्या मैं आपका आदेश जान सकता हूँ?,3,0
"hi, good morning", हाय सुप्रभात,3,0
3 Sweet Tea, 3 मीठी चाय,0,0
"My pleasure! It's a pleasure assisting you. The delivery agent will reach out to you if there's any concern. Thank you calling us, have a great day ahead!","मेरा सौभाग्य! आपकी सहायता करना खुशी की बात है। कोई चिंता होने पर डिलीवरी एजेंट आपसे संपर्क करेगा। हमें कॉल करने के लिए धन्यवाद, आपका दिन शुभ हो!",3,2
"Hello! Good morning! Welcome to Blaze Pizza, May I know your name please?"," नमस्ते! सुबह बख़ैर! ब्लेज़ पिज़्ज़ा में आपका स्वागत है, क्या मैं आपका नाम जान सकता हूँ?",3,0
sure.., ज़रूर..,2,0
hi, नमस्ते,2,0
"Perfect! I've placed your order, your food is cooking :) and your total is $19.45. May I know your payment mode please?"," उत्तम! मैंने आपका ऑर्डर दे दिया है, आपका खाना पक रहा है :) और आपका कुल $19.45 है। क्या मैं आपका भुगतान मोड जान सकता/सकती हूं?",3,2
I would like to order a Chicken Pizza along with Pepsi 500 Ml, मैं पेप्सी 500 मिली के साथ एक चिकन पिज्जा ऑर्डर करना चाहता हूं,3,0
ok, ठीक है,2,0
Hello! Welcome to Blaze Pizza! How may I help you today?, नमस्ते! ब्लेज़ पिज्जा में आपका स्वागत है! आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
"Okay, would you need anything else?"," ठीक है, क्या आपको और कुछ चाहिए?",3,0
yes, हां,2,0
Hey there! Welcome to McDonald's. May I know your order?, सुनो! मैकडॉनल्ड्स में आपका स्वागत है। क्या मैं आपका आदेश जान सकता हूँ?,3,0
No, नहीं,1,0
Good bye, अलविदा,2,0
