ENG_utterances,HIN_utterances,politeness,sentiment
"Okay! I've blocked your card, you'll receive a email on your registered email Id. Kindly, acknowledge it and also requested for a new card which you'll receive via post within 2 business days. However, in case you don't receive it please reach out to us immediately. ","ठीक! मैंने आपका कार्ड ब्लॉक कर दिया है, आपको अपनी पंजीकृत ईमेल आईडी पर एक ईमेल प्राप्त होगा। कृपया इसे स्वीकार करें और एक नए कार्ड के लिए भी अनुरोध करें जो आपको 2 व्यावसायिक दिनों के भीतर डाक के माध्यम से प्राप्त होगा। हालांकि, यदि आप इसे प्राप्त नहीं करते हैं तो कृपया तुरंत हमसे संपर्क करें।",3,0
Would there be anything else I may help you with?, क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,2,0
You’re welcome. Always a pleasure to assist customers like you. Have a great day!, आपका स्वागत है। आप जैसे ग्राहकों की सहायता करने में हमेशा खुशी होती है। आपका दिन अच्छा रहे!,3,2
9055,9055,0,0
"I’m sorry this has happened. I understand you're upset, and I will do my best to help you. Please may I know your name?"," मुझे खेद है कि ऐसा हुआ है। मैं समझता हूँ कि आप परेशान हैं, और मैं आपकी मदद करने की पूरी कोशिश करूँगा। कृपया क्या मैं आपका नाम जान सकता हूँ?",3,1
"Not to worry, the cash wouldn't be necessary to pay the interest."," चिंता न करें, ब्याज का भुगतान करने के लिए नकदी की आवश्यकता नहीं होगी।",1,0
You're welcome. Would there be anything else I may help you with?, आपका स्वागत है। क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,2,2
I had a great time assisting you. Please do feel free to reach out to us for further queries. Have a good day. Bye now., मुझे आपकी सहायता करने में बहुत अच्छा लगा। कृपया आगे के प्रश्नों के लिए हमसे बेझिझक संपर्क करें। आपका दिन शुभ हो। अलविदा।,3,2
"1005, New Hilton St, FL"," 1005, न्यू हिल्टन सेंट, FL",2,0
Sure. Could you please give the new address?, ज़रूर। क्या आप कृपया नया पता दे सकते हैं?,3,0
"I'm very sorry for the inconvenience caused to you. May I know your name,last four digits of your SSN and credit card number?"," आपको हुई असुविधा के लिए मुझे बहुत खेद है। क्या मैं आपका नाम, आपके एसएसएन के अंतिम चार अंक और क्रेडिट कार्ड नंबर जान सकता हूं?",3,1
"Thank you for choosing us, It was great talk to you. Have a nice day ahead."," हमें चुनने के लिए धन्यवाद, आपसे बात करके बहुत अच्छा लगा। आपका दिन अच्छा हों।",3,2
Okay! I'll go ahead and change that for you. please allow me a minute., ठीक! मैं आगे बढ़ूंगा और इसे आपके लिए बदल दूंगा। कृपया मुझे एक मिनट का समय दें।,2,0
"Thank you for your valuable information. As I've checked, I see that the account balance of the account ending with 2020 is $16000."," आपकी बहुमूल्य जानकारी के लिए धन्यवाद। जैसा कि मैंने जाँच की है, मैंने देखा है कि 2020 के साथ समाप्त होने वाले खाते की शेष राशि $16000 है।",3,2
Is there anything else I may help you with?, क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,2,0
"Okay, have you filed a report with the police regarding this issue?"," ठीक है, क्या आपने इस मामले में पुलिस में रिपोर्ट दर्ज कराई है?",2,1
YES, हां,2,2
NO THANKS," जी नहीं, धन्यवाद",3,1
Sorry to hear that. Surely I will help you. May I please know your first and last name?, ऐसा सुनने के लिए क्षमा करें। ज़रूर मैं आपकी मदद करूँगा। क्या मैं आपका पहला और अंतिम नाम जान सकता हूँ?,3,0
ok, ठीक है,2,0
"Thank you for using our live chat service, and we hope to hear from you again! Goodbye!
"," हमारी लाइव चैट सेवा का उपयोग करने के लिए धन्यवाद, और हम आपसे फिर से सुनने की आशा करते हैं! अलविदा!",3,2
Okay sounds good. Please allow me a moment while I go ahead and block your card.,ठीक! सही लग रहा है। कृपया मुझे कुछ समय दें जब तक मैं आगे बढ़ूं और आपका कार्ड ब्लॉक कर दूं।,2,0
ok, ठीक है,2,0
OK THANKS, ठीक है धन्यवाद,3,2
"Sure, have you filed a report with the police?"," ज़रूर, क्या आपने पुलिस में रिपोर्ट दर्ज कराई है?",2,1
please give me a moment., कृपया मुझे एक क्षण दें।,2,0
my credit card was lost, मेरा क्रेडिट कार्ड खो गया था,1,1
All right. I had a great time assisting you. Please do feel free to reach out to us for further queries. Have a good day. Bye now., ठीक है। मुझे आपकी सहायता करने में बहुत अच्छा लगा। कृपया आगे के प्रश्नों के लिए हमसे बेझिझक संपर्क करें। आपका दिन शुभ हो। अलविदा।,3,2
How may I help you today?, आज मैं आपकी कैसे मदद कर सकता हूँ?,2,0
muthuraja ssn 1236 card number 1236541236528472, मुथुराजा एसएसएन 1236 कार्ड नंबर 1236541236528472,0,0
5543,5543,0,0
Always a pleasure. Have a great day., हमेशा एक खुशी की बात है। आपका दिन अच्छा रहे।,3,2
drew please do fast, आकर्षित कृपया जल्दी करो,2,0
Hi, नमस्ते,3,0
Prince, राजकुमार,0,0
Thank you very much, आपका बहुत बहुत धन्यवाद,3,2
HI, नमस्ते,2,0
It was wonderful talking to you. Have a great day,आपसे बात करके बहुत अच्छा लगा। आपका दिन अच्छा रहे,3,2
Hi, नमस्ते,2,0
May I also know the last four digits of your SSN?, क्या मैं आपके SSN के अंतिम चार अंक भी जान सकता हूँ?,2,0
Would you like me to go ahead and raise a request to issue the credit card for your account?, क्या आप चाहते हैं कि मैं आगे बढ़कर आपके खाते के लिए क्रेडिट कार्ड जारी करने का अनुरोध करूं?,2,0
I highly appreciate your patience. I'd like to inform you that I've successfully blocked your old card and issued a new one which will be delivered to you within next 2 business days., मैं आपके धैर्य की अत्यधिक सराहना करता हूं। मैं आपको सूचित करना चाहता हूं कि मैंने आपके पुराने कार्ड को सफलतापूर्वक ब्लॉक कर दिया है और एक नया जारी कर दिया है जो अगले 2 व्यावसायिक दिनों के भीतर आपको वितरित कर दिया जाएगा।,3,2
I last used it on 6/12/2018, मैंने पिछली बार इसका इस्तेमाल 6/12/2018 को किया था,1,0
8675,8675,0,0
I lost my credit card, मैंने अपना क्रेडिट कार्ड खो दिया है,1,1
is there anything else that i can hep you with?, क्या कुछ और है जिससे मैं तुम्हारी मदद कर सकता हूँ?,2,0
sam, सैम,0,0
"well, I will also require your last name?"," अच्छा, मुझे आपके अंतिम नाम की भी आवश्यकता होगी?",2,0
I like to know the current balance in my account?, मुझे अपने खाते में वर्तमान शेष राशि जानना पसंद है?,3,0
8.57486E+15,8.57486E+15,0,0
"I highly appreciate your patience, I'd like to inform you that I've successfully removed the error charge of 2800 from your account. "," मैं आपके धैर्य की बहुत सराहना करता हूं, मैं आपको सूचित करना चाहता हूं कि मैंने आपके खाते से 2800 का त्रुटि शुल्क सफलतापूर्वक निकाल दिया है।",3,2
Sure! How many checks would you like to order?, ज़रूर! आप कितने चेक ऑर्डर करना चाहेंगे?,3,0
You too.,आप भी।,0,0
"I don’t mean to rush you. However, I just want to check if we’re still connected?"," मेरा मतलब आपको जल्दी करना नहीं है। हालांकि, मैं सिर्फ यह जांचना चाहता हूं कि क्या हम अभी भी जुड़े हुए हैं?",3,0
"Thanks for sharing the information. please give me a moment.  
", जानकारी साझा करने के लिए धन्यवाद। कृपया मुझे एक क्षण दें।,3,2
sure thing sir. can i know the last 4 digits of that account?, पक्की बात सर। क्या मैं उस खाते के अंतिम 4 अंक जान सकता हूँ?,2,0
"Thanks. Furthermore I will also require the last four digits of your account number.
", धन्यवाद। इसके अलावा मुझे आपके खाता संख्या के अंतिम चार अंकों की भी आवश्यकता होगी।,3,0
Sure. My credit card number is 5476 7396 7864 8657, ज़रूर। मेरा क्रेडिट कार्ड नंबर 5476 7396 7864 8657 है,2,0
"Anything else I may help you out with?
", कुछ और मैं आपकी मदद कर सकता हूं?,2,0
when will i receive new card, मुझे नया कार्ड कब मिलेगा,1,0
"Thank you for using our live chat service. I'm now closing this chat. If you have any other concerns in the future, please don’t hesitate to let us know. Have a great day!
"," हमारी लाइव चैट सेवा का उपयोग करने के लिए धन्यवाद। मैं अब इस चैट को बंद कर रहा हूं। यदि भविष्य में आपकी कोई अन्य चिंता है, तो कृपया हमें बताने में संकोच न करें। आपका दिन अच्छा रहे!",3,2
A very good morning, एक बहुत ही शुभ प्रभात,3,2
May I also know the last four digits of your SSN?, क्या मैं आपके SSN के अंतिम चार अंक भी जान सकता हूँ?,2,0
RAM KUMAR, राम कुमारी,0,0
"Okay, I'm so sorry I misunderstood it as some error with the charge, would you please share your new address please?"," ठीक है, मुझे खेद है कि मैंने इसे शुल्क के साथ कुछ त्रुटि के रूप में गलत समझा, क्या आप कृपया अपना नया पता साझा करेंगे?",3,0
"Hello, how may I help you with today? "," हैलो, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
my card was stolen, मेरा कार्ड चोरी हो गया,0,1
"Yes wonderful! we are glad that you are interested in our bank, However for any information about the interest rates or loans please feel free to visit our official website www.bankers.com, In case if you want to know anything in detail please contact us, we are always here to help you out. Would there be anything else I may help you with? ","हाँ अद्भुत! हमें खुशी है कि आप हमारे बैंक में रुचि रखते हैं, हालांकि ब्याज दरों या ऋण के बारे में किसी भी जानकारी के लिए कृपया हमारी आधिकारिक वेबसाइट www.bankers.com पर जाएं, यदि आप विस्तार से कुछ भी जानना चाहते हैं तो कृपया हमसे संपर्क करें, हम आपकी मदद के लिए हमेशा यहां हैं। क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?",3,2
"Anything else I may help you out with?
", कुछ और मैं आपकी मदद कर सकता हूं?,2,0
"Thank you for using our live chat service. I'm now closing this chat. If you have any other concerns in the future, please don’t hesitate to let us know. Have a great day!
"," हमारी लाइव चैट सेवा का उपयोग करने के लिए धन्यवाद। मैं अब इस चैट को बंद कर रहा हूं। यदि भविष्य में आपकी कोई अन्य चिंता है, तो कृपया हमें बताने में संकोच न करें। आपका दिन अच्छा रहे!",3,2
BYEE, अलविदा,2,0
No, नहीं,1,0
Oh Okay! I kindly request you to file a report with the police at the earliest while I go ahead and block your card.," ओह ठीक है! मैं आपसे अनुरोध करता हूं कि जब तक मैं आगे बढ़ूं और आपका कार्ड ब्लॉक कर दूं, आप जल्द से जल्द पुलिस में रिपोर्ट दर्ज कराएं।",3,1
"Thank you,Mr Snyder! Please could you share with me the account number and also your SSN number?"," धन्यवाद, श्री स्नाइडर! क्या आप मेरे साथ खाता संख्या और अपना एसएसएन नंबर साझा कर सकते हैं?",3,0
Thank you so much for holding on. Your account balance is $45000., टिके रहने के लिए आपका बहुत-बहुत धन्यवाद। आपके खाते की शेष राशि $45000 है।,3,2
okay thanks, ठीक है शुक्रिया,3,0
ok thank you so much bye, ठीक है बहुत बहुत धन्यवाद अलविदा,3,0
"Also, I'll personally look into this, and make sure that you receive your new card as soon as possible.
"," साथ ही, मैं व्यक्तिगत रूप से इस पर गौर करूंगा, और सुनिश्चित करूंगा कि आपको अपना नया कार्ड जल्द से जल्द मिल जाए।",2,0
Great! Thank you for the details. Could you also let me know when was the card used last time and was there any police report filed?, महान! विवरण के लिए धन्यवाद। क्या आप मुझे यह भी बता सकते हैं कि पिछली बार कार्ड का उपयोग कब किया गया था और क्या कोई पुलिस रिपोर्ट दर्ज की गई थी?,3,2
I WANT CHECK MY A/C BALANCE, मैं अपना खाता शेष देखना चाहता/चाहती हूं,2,0
Great! Could you also please help me out with last 4 digits of your credit card and SSN?, महान! क्या आप कृपया अपने क्रेडिट कार्ड और एसएसएन के अंतिम 4 अंकों के बारे में भी मेरी मदद कर सकते हैं?,3,2
no thank you, नहीं धन्यवाद,3,1
Hi i would like to report lost credit card,"नमस्ते, मैं क्रेडिट कार्ड के गुम होने की रिपोर्ट करना चाहता/चाहती हूं",3,0
"Awesome. I have done the needful. The amount has been successfully transferred.
", बहुत बढ़िया। मैंने जरूरी काम किया है। राशि सफलतापूर्वक स्थानांतरित कर दी गई है।,3,2
"Awesome. May I know the new address , so that I can update the same for you.
"," बहुत बढ़िया। क्या मुझे नया पता पता है, ताकि मैं आपके लिए इसे अपडेट कर सकूं।",3,2
Thank you for the details. Kindly give me a minute., विवरण के लिए धन्यवाद। कृपया मुझे एक मिनट दें।,3,2
THANK YOU, धन्यवाद,3,2
Is there anything else I could help you with?, क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,2,0
i certainly understand your concern john but to complete the verification i'll be needing your SSN!, मैं निश्चित रूप से आपकी चिंता जॉन को समझता हूं लेकिन सत्यापन पूरा करने के लिए मुझे आपके एसएसएन की आवश्यकता होगी!,3,1
Is there anything else I may assist you with?, क्या कुछ और है जिसमें मैं आपकी सहायता कर सकता हूं?,2,0
Hello Kumar., नमस्कार कुमार।,3,0
My card was used on 15th June 2018, मेरे कार्ड का उपयोग 15 जून 2018 को किया गया था,1,0
Would there be anything else I may help you with?, क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?,2,0
You’re welcome. Always a pleasure to assist customers like you. Have a great day!, आपका स्वागत है। आप जैसे ग्राहकों की सहायता करने में हमेशा खुशी होती है। आपका दिन अच्छा रहे!,3,2
9431,9431,0,0
6433,6433,0,0
"Hello, how may I help you with today?"," हैलो, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
"Good morning, I have a problem I think my card was stolen last night."," सुप्रभात, मुझे एक समस्या है मुझे लगता है कि कल रात मेरा कार्ड चोरी हो गया था।",3,1
It was wonderful talking to you. Have a great day,आपसे बात करके बहुत अच्छा लगा। आपका दिन अच्छा रहे,3,2
My credit card was stolen by 13/06/2018, मेरा क्रेडिट कार्ड 13/06/2018 तक चोरी हो गया था,2,1
"Thank you for using our live chat service. I'm now closing this chat. If you have any other concerns in the future, please don’t hesitate to let us know. Have a great day!
"," हमारी लाइव चैट सेवा का उपयोग करने के लिए धन्यवाद। मैं अब इस चैट को बंद कर रहा हूं। यदि भविष्य में आपकी कोई अन्य चिंता है, तो कृपया हमें बताने में संकोच न करें। आपका दिन अच्छा रहे!",3,2
150,150,0,0
Great! Always a pleasure assisting a valuable customer like you. Have a great day ahead. Looking forward to seeing you soon., महान! आप जैसे मूल्यवान ग्राहक की सहायता करने में हमेशा खुशी होती है। आगे एक महान दिन हो। जल्द ही आपको देखने की इच्छा है।,3,2
"Thanks again, have you filed a report with the police?"," फिर से धन्यवाद, क्या आपने पुलिस में रिपोर्ट दर्ज कराई है?",3,0
4433,4433,0,0
Sure! It's www.nuzhadbanks.com, ज़रूर! यह www.nuzhadbanks.com है,2,0
Hey! A very good morning to you. How may I help you today?, अरे! आपके लिए एक बहुत ही शुभ प्रभात। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,2
nice.thankyou, अच्छा आपका धन्यवाद,0,2
"I really appreciate that. Do not worry about the card, I'll block it right away for you. Please stay connected while I block it."," मैं वास्तव में उसकी सराहना करता हूँ। कार्ड के बारे में चिंता न करें, मैं इसे तुरंत आपके लिए ब्लॉक कर दूंगा। जब तक मैं इसे ब्लॉक कर दूं, कृपया जुड़े रहें।",3,2
8736,8736,0,0
MY NAME IS RAJESH KANNAN AND MY A/C NO 1284, मेरा नाम राजेश कन्नन है और मेरा खाता नंबर 1284,2,0
Error in my credit card bill, मेरे क्रेडिट कार्ड बिल में त्रुटि,1,1
I need to check my balance, मुझे अपना बैलेंस चेक करना है,2,0
I have knowledge about technology. Please only tell the steps about transferring., मुझे तकनीक की जानकारी है। कृपया केवल स्थानांतरण के बारे में चरण बताएं।,2,0
HII, HII,2,0
Thank you. Could you please help me with your name?, शुक्रिया। क्या आप कृपया अपने नाम के साथ मेरी मदद कर सकते हैं?,3,0
Could you please let me know the last 4 digits of account from which you'd like to transfer?, क्या आप कृपया मुझे उस खाते के अंतिम 4 अंक बता सकते हैं जिससे आप स्थानांतरण करना चाहते हैं?,3,0
OK, ठीक है,2,0
my name is oskar, मेरा नाम ऑस्कर है,1,0
"Great. I'll go ahead and cancel the lost card and issue a new one on your name.
It will be sent to you by tomorrow.
", महान। मैं आगे बढ़ूंगा और खोए हुए कार्ड को रद्द कर दूंगा और आपके नाम पर एक नया कार्ड जारी करूंगा। इसे कल तक आपके पास भेज दिया जाएगा।,3,2
Account number:2465, खाता संख्या: 2465,0,0
"Okay! I'm really sorry that because of some technical glitch from our side you were charged erroneously, I'll personally look into this issue and get it resolved. however, I've also made a request for a refund of $200 which you've to receive within 48 hours. Would there be anything else I may help you with? 
","ठीक! मुझे वास्तव में खेद है कि हमारी ओर से कुछ तकनीकी गड़बड़ी के कारण आप पर गलती से आरोप लगाया गया था, मैं व्यक्तिगत रूप से इस मुद्दे को देखूंगा और इसे हल कर दूंगा। हालांकि, मैंने $200 की धनवापसी का भी अनुरोध किया है जो आपको 48 घंटों के भीतर प्राप्त करना है। क्या कुछ और होगा जिसमें मैं आपकी मदद कर सकूं?",3,1
sure, ज़रूर,2,0
6543,6543,0,0
Perfect! Could you also please help me out with your credit card number?, उत्तम! क्या आप कृपया अपने क्रेडिट कार्ड नंबर के बारे में भी मेरी मदद कर सकते हैं?,3,2
I want to know my account balance, मैं अपने खाते की शेष राशि जानना चाहता हूँ,2,0
muthuraja, मुथुराजा:,0,0
Great! would you please share the 16 digit credit card number?, महान! क्या आप कृपया 16 अंकों का क्रेडिट कार्ड नंबर साझा करेंगे?,3,0
Thank you. Give me just a moment while I update that for you!," शुक्रिया। जब तक मैं इसे आपके लिए अपडेट करता हूं, मुझे बस एक क्षण दें!",3,0
chakravarthi, चक्रवर्ती,2,0
How may I help you today?, आज मैं आपकी कैसे मदद कर सकता हूँ?,2,0
"Thanks Karthi. Please provide me the  last 4 digits of the account number.

", धन्यवाद कार्थी। कृपया मुझे खाता संख्या के अंतिम 4 अंक प्रदान करें।,3,0
Okay! Could you also please tell me whether there was any police report filed?, ठीक! क्या आप कृपया मुझे यह भी बता सकते हैं कि क्या कोई पुलिस रिपोर्ट दर्ज की गई थी?,3,0
"Hey Elizabath, Could you please let me know the last 4 digits of SSN and the last 4 digits of credit card account number?"," हे एलिजाबेथ, क्या आप कृपया मुझे एसएसएन के अंतिम 4 अंक और क्रेडिट कार्ड खाता संख्या के अंतिम 4 अंक बता सकते हैं?",3,0
sure my name is Latonya Simms and the last 4 of my ssn is 5223 and the last 4 of the expired card is 5288, निश्चित रूप से मेरा नाम लैटोनिया सिम्स है और मेरे एसएसएन का अंतिम 4 5223 है और समाप्त कार्ड का अंतिम 4 5288 है,2,0
"Thank you for waiting patiently the address will be changed shorty and it'll take up to 2 hours for the changes to be effective and you'll get a confirmation email about the same
","धैर्यपूर्वक प्रतीक्षा करने के लिए धन्यवाद, पता संक्षिप्त रूप से बदल दिया जाएगा और परिवर्तनों को प्रभावी होने में 2 घंटे तक का समय लगेगा और आपको इसके बारे में एक पुष्टिकरण ईमेल प्राप्त होगा",3,1
NAME -UNDERTAKER SSN -8664, नाम - अंडरटेकर एसएसएन -8664,0,0
Sorry for the delay. You can go by yourself and close the account. In case if you couldn't go then someone can go to the bank on your behalf with your credentials., विलंब के लिए क्षमा चाहते हैं। आप स्वयं जाकर खाता बंद कर सकते हैं। यदि आप नहीं जा सकते हैं तो कोई आपकी ओर से आपकी साख के साथ बैंक जा सकता है।,3,0
"Thank you,Sam. Please could you also help me with the credit card number and also your SSN number?"," धन्यवाद, सैम। कृपया क्या आप क्रेडिट कार्ड नंबर और अपने एसएसएन नंबर के साथ भी मेरी मदद कर सकते हैं?",3,0
My four digits account number 1718, मेरा चार अंको का खाता क्रमांक 1718,1,0
yes, हां,2,0
Always a pleasure. Have a great day., हमेशा एक खुशी की बात है। आपका दिन अच्छा रहे।,3,2
OK, ठीक है,2,0
"Thank you Angel, Could you please let me know the last 4 digits of the accounts from which you'd like to transfer?"," धन्यवाद एंजेल, क्या आप कृपया मुझे उन खातों के अंतिम 4 अंक बता सकते हैं जिनसे आप स्थानांतरित करना चाहते हैं?",3,0
ok thank you bye, ठीक है धन्यवाद अलविदा,3,0
Perfect! would you please share the last four digits of your SSN?, उत्तम! क्या आप कृपया अपने SSN के अंतिम चार अंक साझा करेंगे?,3,0
Can I check my acount balance., क्या मैं अपने खाते की शेष राशि की जांच कर सकता हूं.,0,0
thank you, धन्यवाद,2,2
"Sure, please allow me a minute to update your address."," ज़रूर, कृपया मुझे अपना पता अपडेट करने के लिए एक मिनट का समय दें।",2,0
I WANT TO CHECK MY ACCOUNT BALANCE,मैं अपना खाता शेष देखना चाहता/चाहती हूं,1,0
"Sure, but at the moment I'm afraid I am unable to help you in this regard. However I've contacted the concerned authorities. They’ll be connecting with you in the next 24 hours and help you with the low interest rate accounts. Would you need anything else?"," ज़रूर, लेकिन इस समय मुझे डर है कि मैं इस संबंध में आपकी मदद करने में असमर्थ हूँ। हालांकि मैंने संबंधित अधिकारियों से संपर्क किया है। वे अगले 24 घंटों में आपके साथ जुड़ जाएंगे और कम ब्याज दर वाले खातों में आपकी सहायता करेंगे। क्या आपको कुछ और चाहिए होगा?",3,0
02-02-2018,02-02-2018,0,0
"KENNEDY, SSN : 6674 AND A/C : 8807"," कैनेडी, एसएसएन: 6674 और ए/सी: 8807",0,0
OH Oh sorry wanna transfer 25000 $, ओह ओह सॉरी 25000 $ . ट्रांसफर करना चाहते हैं,2,0
Good Morning!, शुभ प्रभात!,3,2
"Your welcome, would there be anything else I may help you with today?"," आपका स्वागत है, क्या आज मैं आपकी कुछ और मदद कर सकता हूँ?",3,0
kindly share your new address., कृपया अपना नया पता साझा करें।,2,2
Hey! How may I help you today?, अरे! आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
2031 and 2000$, 2031 और 2000$,0,0
"I hope we're connected? If there is no response, the chat will be automatically disconnected in 20 seconds."," मुझे आशा है कि हम जुड़े हुए हैं? यदि कोई प्रतिक्रिया नहीं होती है, तो चैट 20 सेकंड में अपने आप डिस्कनेक्ट हो जाएगी।",2,1
"Awesome! Also, may I please know the last four digits of your account number??"," बहुत बढ़िया! साथ ही, क्या मैं कृपया आपके खाता संख्या के अंतिम चार अंक जान सकता हूँ ??",3,2
I used on 19/06/2018 for purchase, मैंने 19/06/2018 को खरीद के लिए इस्तेमाल किया,1,0
Thanks Amy. To pull up the information I will require your last 4 digits of the SSN.,धन्यवाद एमी। जानकारी प्राप्त करने के लिए मुझे आपके एसएसएन के अंतिम 4 अंकों की आवश्यकता होगी।,3,0
gud mrng, सुप्रभात,2,0
Hello., नमस्ते।,3,0
Yes we are connected!, हाँ हम जुड़े हुए हैं!,2,0
YES, हां,2,2
thanks you. can I order some checks as well, धन्यवाद। क्या मैं कुछ चेक भी मंगवा सकता हूँ?,3,2
hi, नमस्ते,2,0
Sure. I'll help you with that. Could you please help me with your name and the four digits of SSN?, ज़रूर। मैं इसमें आपकी मदद करूंगा। क्या आप कृपया मुझे अपने नाम और एसएसएन के चार अंकों के साथ मदद कर सकते हैं?,3,0
2345,2345,0,0
"We are glad that you are interested in our bank. However, for any information about the interest rates and loans, please feel free to visit our official website www.bankers.com."," हमें खुशी है कि आप हमारे बैंक में रुचि रखते हैं। हालांकि, ब्याज दरों और ऋणों के बारे में किसी भी जानकारी के लिए, कृपया बेझिझक हमारी आधिकारिक वेबसाइट www.bankers.com पर जाएं।",3,2
ok, ठीक है,2,0
USA 41451, यूएसए 41451,0,0
Good Morning, शुभ प्रभात,3,0
hmmm ok, हम्म ठीक है,2,0
Correct SSN : 555-66-5656, सही एसएसएन: 555-66-5656,0,0
4268,4268,0,0
"Awesome.I have processed the request and the charge has been removed. I do apologize for the inconvenience caused.
", बहुत बढ़िया।मैंने अनुरोध संसाधित कर दिया है और शुल्क हटा दिया गया है। हुई असुविधा के लिए मुझे खेद है।,3,2
Okay, ठीक,2,0
" 200 E MAIN ST
   PHOENIX AZ 85123
   USA", 200 ई मेन सेंट फीनिक्स एजेड 85123 यूएसए,0,0
"Your welcome, would there be anything else I may help you with today? ","आपका स्वागत है, क्या आज मैं आपकी कुछ और मदद कर सकता हूँ?",3,0
"NO-5 PK ROAD ,VSKH-654"," नंबर-5 पीके रोड, वीएसकेएच-654",1,0
Could you please let me know the date of charge?, क्या आप कृपया मुझे प्रभार की तारीख बता सकते हैं?,3,0
9777,9777,0,0
MY NAME IS JOHN FRANCIS, मेरा नाम जॉन फ्रांसिस है,2,0
"I appreciate for holding on, your request has been successful. "," मैं रुकने के लिए सराहना करता हूं, आपका अनुरोध सफल रहा है।",3,2
is there any login id reqired, क्या कोई लॉगिन आईडी अपेक्षित है,1,0
6549,6549,0,0
That's amazing! Please allow me a moment while I go ahead and block your card., वह आश्चर्यजनक है! कृपया मुझे कुछ समय दें जब तक मैं आगे बढ़ूं और आपका कार्ड ब्लॉक कर दूं।,3,1
I want to transfer money to another account, मैं दूसरे खाते में पैसे ट्रांसफर करना चाहता हूं,1,0
You’re welcome. Always a pleasure to assist customers like you. Have a great day!, आपका स्वागत है। आप जैसे ग्राहकों की सहायता करने में हमेशा खुशी होती है। आपका दिन अच्छा रहे!,3,2
"Hi, I need to change the address on my account please"," नमस्ते, कृपया मुझे अपने खाते का पता बदलना होगा",3,0
"Anything else I may help you out with?
", कुछ और मैं आपकी मदद कर सकता हूं?,2,0
Have a great day, आपका दिन अच्छा रहे,2,2
Are you connected, क्या आप जुड़े हुए हैं,0,0
ssn no:8373 and my card no: 4343-0000-3874-8383, एसएसएन नंबर:8373 और मेरा कार्ड नंबर: 4343-0000-3874-8383,1,0
8346,8346,0,0
"32 Stillwater St. 
Baldwin, NY 11510"," 32 स्टिलवॉटर सेंट बाल्डविन, एनवाई 11510",0,0
"sure sam, case will reported,please block the card"," ज़रूर सैम, मामला रिपोर्ट किया जाएगा, कृपया कार्ड को ब्लॉक करें",2,1
4.60E+18,4.60E+18,0,0
Alright. What's the sum of amount to be transferred?, ठीक है। हस्तांतरित की जाने वाली राशि की राशि क्या है?,1,0
thanks, धन्यवाद,2,2
"Awesome! Also, may I please know the last four digits of your account number?","बहुत बढ़िया! साथ ही, क्या मैं आपकी खाता संख्या के अंतिम चार अंक जान सकता हूं?",3,2
Awesome! Please allow me a moment while I do the needful., बहुत बढ़िया! कृपया मुझे एक क्षण की अनुमति दें जबकि मैं आवश्यक कार्य करता हूं।,3,2
"I appreciate you for bringing this to our notice, as I'm aware of the situation now I'll make sure the card is blocked and you'll be getting a new card."," इसे हमारे संज्ञान में लाने के लिए मैं आपकी सराहना करता हूं, क्योंकि मैं अब स्थिति से अवगत हूं, मैं सुनिश्चित करूंगा कि कार्ड अवरुद्ध है और आपको एक नया कार्ड मिलेगा।",3,2
"You're most welcome. Always a  pleasure assisting a valuable customer like you. Have a great day ahead. Looking forward to seeing you soon.
",आपका स्वागत है। आप जैसे मूल्यवान ग्राहक की सहायता करने में हमेशा खुशी होती है। आगे एक महान दिन हो। जल्द ही आपको देखने की इच्छा है।,3,2
Thank you for your help Alex?, आपकी मदद एलेक्स के लिए धन्यवाद?,3,2
"Okay! so, did you file a police report about the lost card? "," ठीक! तो, क्या आपने खोए हुए कार्ड के बारे में पुलिस रिपोर्ट दर्ज की?",2,1
"I highly appreciate your patience, I would like to inform you that I've successfully updated your address to 22, Jacob Colony."," मैं आपके धैर्य की बहुत सराहना करता हूं, मैं आपको सूचित करना चाहता हूं कि मैंने आपका पता 22, जैकब कॉलोनी में सफलतापूर्वक अपडेट कर दिया है।",3,2
"oh oh sorry my new address wrongly said  my new address is PO 222, Park Road, NY-10009"," ओह ओह सॉरी मेरे नए पते ने गलत कहा मेरा नया पता पीओ 222 है, पार्क रोड, एनवाई-10009",3,0
ok, ठीक है,2,0
Hello! Good morning!, नमस्ते! सुबह बख़ैर!,3,0
Thank you.To get your bank details I would need your last 4 digits of SSN., धन्यवाद।आपका बैंक विवरण प्राप्त करने के लिए मुझे आपके एसएसएन के अंतिम 4 अंकों की आवश्यकता होगी।,3,0
bye, अलविदा,2,0
