ENG_utterances,HIN_utterances,politeness,sentiment
k thanks, के धन्यवाद,3,0
Fantastic! The pass shall be sent to you shortly. Anything else I may help you with?, ज़बरदस्त! पास आपको शीघ्र ही भेजा जाएगा। कुछ और मैं आपकी मदद कर सकता हूँ?,3,2
I'm sorry?, मुझे माफ़ करें?,3,0
"I'm glad that was helpful, thank you for reaching out to us. Have a great day ahead and happy traveling! "," मुझे खुशी है कि यह मददगार था, हमसे संपर्क करने के लिए धन्यवाद। आगे का दिन अच्छा हो और यात्रा सुखद हो!",3,2
hai, हाय,2,0
"Yes! of course, I'll definitely help you with this, I'll require your details to access your account. May I know your full name please?","हाँ! बेशक, मैं निश्चित रूप से इसमें आपकी मदद करूंगा, मुझे आपके खाते तक पहुंचने के लिए आपके विवरण की आवश्यकता होगी। क्या मैं आपका पूरा नाम जान सकता हूँ?",3,0
ok, ठीक है,2,0
It was a pleasure assisting you. Have a great flight!, आपकी सहायता करना खुशी की बात थी। एक अच्छी उड़ान लो!,3,2
"Sure! I'll help you in getting that done. May I know the departure and arrival cities?
", ज़रूर! इसे पूरा करने में मैं आपकी मदद करूंगा। क्या मैं प्रस्थान और आगमन शहरों को जान सकता हूँ?,3,0
Great! Please specify the seat you'd prefer to have., महान! कृपया वह सीट निर्दिष्ट करें जिसे आप पसंद करेंगे।,3,2
"Great! James, now could you please help me with your email address?"," महान! जेम्स, अब क्या आप कृपया मुझे अपने ईमेल पते में मदद कर सकते हैं?",3,2
Absolutely! I'd be glad to help you with that. Could you please help me with your last name and your booking confirmation number?, बिल्कुल! मुझे इसमें आपकी मदद करने में खुशी होगी। क्या आप कृपया अपने अंतिम नाम और अपनी बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?,3,2
hello, नमस्ते,2,0
Good morning!, सुबह बख़ैर!,3,2
"Thank you Mr.Johnson for the details. Could you please allow me a minute or two, while I get this done for you?"," विवरण के लिए धन्यवाद श्री जॉनसन। क्या आप कृपया मुझे एक या दो मिनट का समय दे सकते हैं, जबकि मैं आपके लिए यह कर रहा हूँ?",3,2
NOTHING ELSE, और कुछ नहीं,2,0
yes, हां,2,0
Aug 30 2018. Can you please list the timing., अगस्त 30 2018। क्या आप कृपया समय सूचीबद्ध कर सकते हैं।,3,0
u76h87, u76h87,0,0
"Hello there! Sky high customer services, How may I help you today?
"," नमस्ते! स्काई हाई कस्टमर सर्विसेज, मैं आज आपकी कैसे मदद कर सकता हूं?",3,0
With pleasure! Have a wonderful day!, क्यों नहीं! शानदार दिन हो!,3,2
Joseph1983@gmail.com, जोसफ1983@gmail.com,0,0
my confirmation no asw458, मेरी पुष्टि संख्या asw458,1,0
thank you, धन्यवाद,2,2
Thanks! I'd like to inform you that the boarding pass has been sent to you., धन्यवाद! मैं आपको सूचित करना चाहता हूं कि बोर्डिंग पास आपको भेज दिया गया है।,3,2
Sure thing! Could you please help me out with your email address for the boarding pass to be sent to you?, अवश्य! क्या आप कृपया मुझे अपना बोर्डिंग पास भेजने के लिए अपने ईमेल पते में मदद कर सकते हैं?,3,0
yes do it fast before someone else, हाँ इसे किसी और के सामने जल्दी करो,2,2
"hello..i need to check my seat assignment
", हैलो..मुझे अपना सीट असाइनमेंट चेक करना है,3,0
2 people, 2 लोग,0,0
Welcome to PilotAirlines! You're talking to the Customer Executive! Could you please help me with your Last name and booking confirmation number?,पायलट एयरलाइंस में आपका स्वागत है! आप ग्राहक कार्यकारी से बात कर रहे हैं! क्या आप कृपया अपने अंतिम नाम और बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?,3,0
Good Morning!,शुभ प्रभात!,3,2
That's great! May I have my boarding pass emailed to me?, एक दम बढ़िया! क्या मैं अपना बोर्डिंग पास मुझे ईमेल कर सकता हूँ?,2,2
Superb! Please allow me a minute to check with the resources., शानदार! कृपया मुझे संसाधनों की जांच करने के लिए एक मिनट का समय दें।,2,2
Awesome! May I know the your mail id or phone number?, बहुत बढ़िया! क्या मैं आपकी मेल आईडी या फोन नंबर जान सकता हूं?,3,2
seat assignment and decide to change, सीट असाइनमेंट और बदलने का फैसला,0,0
Thanks! I'd like to inform you that the boarding pass has been mailed to your email address. Would there be anything else I may assist you with?, धन्यवाद! मैं आपको सूचित करना चाहता हूं कि बोर्डिंग पास आपके ईमेल पते पर भेज दिया गया है। क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,3,2
Are we connected?, क्या हम जुड़े हुए हैं?,0,0
"Oh, that's the best! May I know the name and email address on which the booking has to be done?"," ओह, यह सबसे अच्छा है! क्या मैं वह नाम और ईमेल पता जान सकता हूँ जिस पर बुकिंग करनी है?",2,2
"Thank You! May I also know the 6 chartered booking confirmation number?
", धन्यवाद! क्या मैं 6 चार्टर्ड बुकिंग पुष्टिकरण संख्या भी जान सकता हूँ?,3,0
gunal junk, गुनल जंक,2,1
no thanks," जी नहीं, धन्यवाद",3,1
YES, हां,2,2
Wonderful! Please feel free to reach out to us for further queries. Have an amazing journey. Bye., अद्भुत! कृपया आगे के प्रश्नों के लिए हमसे बेझिझक संपर्क करें। एक अद्भुत यात्रा करें। अलविदा।,3,2
no thank you very much, नहीं बहुत बहुत धन्यवाद,3,1
Sure. I'll help you with that. Could you please provide your full name and the booking confirmation number?, ज़रूर। मैं इसमें आपकी मदद करूंगा। क्या आप कृपया अपना पूरा नाम और बुकिंग पुष्टिकरण संख्या प्रदान कर सकते हैं?,3,0
my name dharma, मेरा नाम धर्म,1,0
no thanks," जी नहीं, धन्यवाद",3,1
My Boarding confirmation no is GRD936, मेरी बोर्डिंग पुष्टिकरण संख्या GRD936 है,1,0
"I'll help you with that, could you please help me with your last name and the booking confirmation number? "," मैं इसमें आपकी मदद करूंगा, क्या आप कृपया अपने अंतिम नाम और बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?",3,0
Okay Seat is perfect.., ठीक है सीट एकदम सही है..,2,2
I NEED  A BOARDING PASS, मुझे एक बोर्डिंग पास चाहिए,1,0
nothing, कुछ नहीं,1,0
ok, ठीक है,2,0
NO THANKS," जी नहीं, धन्यवाद",3,1
Yes! Thanks!, हाँ! धन्यवाद!,3,2
"Hello there, how may I assist you today?
"," नमस्ते, मैं आज आपकी कैसे सहायता कर सकता हूँ?",3,0
yes, हां,2,0
"Sure! May I know your last name?
", ज़रूर! क्या मैं आपका अंतिम नाम जान सकता हूँ?,2,0
"Thank you for visiting us, wish to serve you again. Have a safe journey!","हमारे पास आने के लिए धन्यवाद, मैं फिर से आपकी सेवा करना चाहता हूं। आपकी यात्रा सुरक्षित हो!",3,2
"Sorry to keep you waiting, I've checked the information and there are 3 flights available. we have flight at 5:10 am and 6:45 pm and 9:00 pm flight which one would you prefer?"," आपको प्रतीक्षा करते रहने के लिए क्षमा करें, मैंने जानकारी की जाँच कर ली है और 3 उड़ानें उपलब्ध हैं। हमारे पास सुबह 5:10 बजे और शाम 6:45 बजे और रात 9:00 बजे की उड़ान है, आप किसे पसंद करेंगे?",3,0
"Thank you Ram, may I know the email address or phone number?"," धन्यवाद राम, क्या मैं ईमेल पता या फोन नंबर जान सकता हूं?",3,0
yes, हां,2,0
Nothing. Good Bye., कुछ भी तो नहीं। अलविदा।,3,0
business class, बिजनेस क्लास,0,0
Sure. The boarding pass has been sent. Please feel free to reach out to us in case of any queries.,ज़रूर। बोर्डिंग पास भेज दिया गया है। कृपया किसी भी प्रश्न के मामले में हमसे बेझिझक संपर्क करें।,3,0
Thank you for staying connected. As per the confirmation number you're assigned to the seat Y8 which is an aisle seat. Would you like that?, जुड़े रहने के लिए धन्यवाद। पुष्टिकरण संख्या के अनुसार आपको सीट Y8 को सौंपा गया है जो कि एक गलियारा सीट है। क्या तुम वह पसंद करोगी?,3,0
NN78U7, एनएन78यू7,0,0
jesus63@yahoo.com, jesus63@yahoo.com,2,0
Sure thing! I'd be glad to help you with that. Could you please help me with your last name and your booking confirmation number?,अवश्य! मुझे इसमें आपकी मदद करने में खुशी होगी। क्या आप कृपया अपने अंतिम नाम और अपनी बुकिंग पुष्टिकरण संख्या के साथ मेरी मदद कर सकते हैं?,3,0
OH WAIT A MINUTE.. THERE'S A TYPO IN BOOKING NUMBER," ओह, एक मिनट रुकिए.. बुकिंग नंबर में टाइपो है",2,0
No thanks. You've been a big help," जी नहीं, धन्यवाद। आप एक बड़ी मदद रहे हैं",3,1
Amazing! Seat number B2 is a middle seat and it is available. Would you like to take that?, अद्भुत! सीट संख्या बी2 बीच की सीट है और यह उपलब्ध है। क्या आप इसे लेना चाहेंगे?,3,2
Great! May I confirm if all your questions have been answered for the day?,महान! क्या मैं पुष्टि कर सकता हूँ कि क्या उस दिन के लिए आपके सभी प्रश्नों का उत्तर दे दिया गया है?,3,2
4we5rcia6, 4we5rcia6,0,0
hi, नमस्ते,2,0
May I know that is that a male or female?, क्या मैं जान सकता हूँ कि वह नर है या मादा?,2,0
ok, ठीक है,2,0
Awesome! Could you please help me out with your email address to which the confirmation link will be sent through which you can confirm the booking., बहुत बढ़िया! क्या आप कृपया अपने ईमेल पते के साथ मेरी मदद कर सकते हैं जिस पर पुष्टिकरण लिंक भेजा जाएगा जिसके माध्यम से आप बुकिंग की पुष्टि कर सकते हैं।,3,2
no thanks," जी नहीं, धन्यवाद",3,1
If there is no reply from your end I'll be forced to close the chat., अगर आपकी तरफ से कोई जवाब नहीं आया तो मुझे चैट बंद करने के लिए मजबूर किया जाएगा।,1,1
You're welcome! Is there anything else that may help you with?, आपका स्वागत है! क्या कुछ और है जो आपकी मदद कर सकता है?,2,2
"I apologize, I didn't understand the reply."," मुझे खेद है, मुझे जवाब समझ में नहीं आया।",3,1
"Yes, Of course. I'll surely help you with your boarding pass. May I know your full name please?", हां बिल्कुल। मैं निश्चित रूप से आपके बोर्डिंग पास में आपकी मदद करूंगा। क्या मैं आपका पूरा नाम जान सकता हूँ?,3,0
"Perfect! Gabriel, Now I could need your booking confirmation number and your email address?"," उत्तम! गेब्रियल, अब मुझे आपकी बुकिंग पुष्टिकरण संख्या और आपके ईमेल पते की आवश्यकता हो सकती है?",2,2
no thanks," जी नहीं, धन्यवाद",3,1
554-889-6632, 554-889-6632,0,0
OK, ठीक है,2,0
okay, ठीक है,2,0
hai, हाय,2,0
"Perfect! Thank you for that. Please allow me a minute or two, while I get this done for you."," उत्तम! उसके लिये आपका धन्यवाद। कृपया मुझे एक या दो मिनट का समय दें, जबकि मैं आपके लिए यह कर रहा हूं।",3,2
hi, नमस्ते,2,0
Thank you so much. Please allow me a minute to check the system., बहुत-बहुत धन्यवाद। कृपया मुझे सिस्टम की जांच करने के लिए एक मिनट का समय दें।,3,0
f5gh62, f5gh62,0,0
my boarding pass to be sent to your email address or phone number, मेरा बोर्डिंग पास आपके ईमेल पते या फोन नंबर पर भेजा जाएगा,1,0
hai, हाय,2,0
Name: Vijay.M, नाम: विजय.एम,0,0
If there's no response the chat will be ended in a minute., अगर कोई प्रतिक्रिया नहीं है तो चैट एक मिनट में समाप्त हो जाएगी।,1,0
"Oh no worries, I'll change your seat right away. Actually we have 12A available which is aisle seat and is close to the washroom, would you want me to change your seat to 12A?","अरे कोई बात नहीं, मैं तुरंत आपकी सीट बदल देता हूँ। वास्तव में हमारे पास 12A उपलब्ध है जो गलियारे की सीट है और वॉशरूम के करीब है, क्या आप चाहते हैं कि मैं आपकी सीट को 12A में बदल दूं?",3,2
Could you also help me with the booking confirmation number?, क्या आप बुकिंग कन्फर्मेशन नंबर में भी मेरी मदद कर सकते हैं?,3,0
"Yes! I'll certainly help you out in this regards, I'll require your details to access your account. May I know your full name please?"," हाँ! मैं निश्चित रूप से इस संबंध में आपकी सहायता करूंगा, मुझे आपके खाते तक पहुंचने के लिए आपके विवरण की आवश्यकता होगी। क्या मैं आपका पूरा नाम जान सकता हूँ?",3,0
ram, टक्कर मारना,0,0
"Good to hear from you, Brian! Where are your travelling from?"," आपसे सुनकर अच्छा लगा, ब्रायन! आप कहाँ से यात्रा कर रहे हैं?",3,2
OK, ठीक है,2,0
Perfect! I've sent your boarding pass to your given email address. Is there anything else that I may help you with?, उत्तम! मैंने आपका बोर्डिंग पास आपके दिए गए ईमेल पते पर भेज दिया है। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,2
are you there sam, क्या तुम वहाँ हो,1,0
hai, हाय,2,0
ok, ठीक है,2,0
italy and singapore, इटली और सिंगापुर,0,0
hai, हाय,2,0
09-09-2018,09-09-2018,0,0
Hello Suresh! I'm glad to assist you today. Could you please share your booking confirmation number?, नमस्कार सुरेश! मुझे आज आपकी सहायता करने में खुशी हो रही है। क्या आप कृपया अपनी बुकिंग पुष्टिकरण संख्या साझा कर सकते हैं?,3,0
Definitely! I'd be glad to help you with that. Could you please help me with the departure and arrival city?, निश्चित रूप से! मुझे इसमें आपकी मदद करने में खुशी होगी। क्या आप कृपया मुझे प्रस्थान और आगमन शहर में मदद कर सकते हैं?,3,2
Thanks! I'd like to inform you that the boarding pass has been sent to your email address., धन्यवाद! मैं आपको सूचित करना चाहता हूं कि बोर्डिंग पास आपके ईमेल पते पर भेज दिया गया है।,3,0
OKAY BUT I NEED AISLE SEAT PLEASE," ठीक है, लेकिन कृपया मुझे गलियारे की सीट चाहिए",3,0
Sam I'd like to inform you that you have been allotted 9 C which is a window seat., सैम मैं आपको सूचित करना चाहता हूं कि आपको 9 सी आवंटित किया गया है जो एक विंडो सीट है।,2,0
Hello! You've been connected to StarAirwyas. I'll book the ticket for you. May I know the departure city and the arrival city?, नमस्ते! आप StarAirwyas से जुड़ चुके हैं। मैं आपके लिए टिकट बुक कर दूंगा। क्या मैं प्रस्थान शहर और आगमन शहर को जान सकता हूँ?,3,0
Hello, नमस्ते,2,0
OK SURE, यकीनन ठीक,2,2
"Jackson, and the number is JEN556"," जैक्सन, और संख्या है JEN556",2,0
Thank you very much, आपका बहुत बहुत धन्यवाद,3,2
No doubt in it..You have answered all Jesse.. I am impressed.. Thanks and have a wonderful day ahead... Good bye., इसमें कोई शक नहीं..आपने सभी जेसी को जवाब दिया है.. मैं प्रभावित हूं.. धन्यवाद और आगे एक शानदार दिन है... अलविदा।,3,2
WER452, WER452,0,0
"Yes, thank you!", हाँ धन्यवाद!,3,2
"Good to hear from you, Arun! Could you also share the booking confrimation number?"," आपकी बात सुनकर अच्छा लगा, अरुण! क्या आप बुकिंग कन्फर्मेशन नंबर भी साझा कर सकते हैं?",3,2
Hi, नमस्ते,2,0
Hello! Good morning! Welcome to Sky Airway Customer Service! How may I help you today?, नमस्ते! सुबह बख़ैर! स्काई एयरवे ग्राहक सेवा में आपका स्वागत है! आज मैं आपकी कैसे मदद कर सकता हूँ?,3,0
Perfect! Could you please share your booking confirmation number?, उत्तम! क्या आप कृपया अपनी बुकिंग पुष्टिकरण संख्या साझा कर सकते हैं?,3,2
My pleasure! I'd like to inform you that the boarding has been sent to your phone number.,मेरा सौभाग्य! मैं आपको सूचित करना चाहता हूं कि बोर्डिंग आपके फोन नंबर पर भेज दी गई है।,3,2
dd89d2, डीडी89डी2,0,0
Amazing! Will there be anything else I may assist you in?, अद्भुत! क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,3,2
You're welcome! Would there be anything else I may assist you with?,आपका स्वागत है! क्या कुछ और होगा जिसमें मैं आपकी सहायता कर सकूं?,3,2
A457X8, ए457एक्स8,0,0
12-08-2018,12-08-2018,0,0
"i am flexible about the dates, anywhere after 15th September ", मैं 15 सितंबर के बाद कहीं भी तारीखों को लेकर लचीला हूं,2,0
okay take your own time., ठीक है अपना समय लो।,2,0
"Thank you for the clarification, please give me a minute. "," स्पष्टीकरण के लिए धन्यवाद, कृपया मुझे एक मिनट दें।",3,0
"Superb! Your the most awesome customer I've ever assisted, You have been waiting so patiently Thank you so much! I've contacted my team and they told your seat assignment. You are assigned window seat and the number is P1. "," शानदार! आपका सबसे बढ़िया ग्राहक जिसकी मैंने कभी सहायता की है, आप इतने धैर्य से प्रतीक्षा कर रहे हैं, बहुत-बहुत धन्यवाद! मैंने अपनी टीम से संपर्क किया है और उन्होंने आपके सीट असाइनमेंट के बारे में बताया है। आपको विंडो सीट दी गई है और नंबर P1 है।",3,2
Thank you for the details. Your boarding pass will be sent to your contact number very soon. Is there anything else that I  may help you with?, विवरण के लिए धन्यवाद। आपका बोर्डिंग पास बहुत जल्द आपके संपर्क नंबर पर भेज दिया जाएगा। क्या कुछ और है जिसमें मैं आपकी मदद कर सकता हूं?,3,0
"Thanks for staying on hold, I've checked the details your seat number is 11A it is a Middle row seat, is that okay?"," होल्ड पर बने रहने के लिए धन्यवाद, मैंने विवरण की जांच की है कि आपकी सीट संख्या 11A है, यह एक मध्य पंक्ति की सीट है, क्या यह ठीक है?",3,2
ok, ठीक है,2,0
my email address is karanprabu03@gmail.com, मेरा ईमेल पता karanprabu03@gmail.com है,1,0
ok, ठीक है,2,0
HI GOOD MORNING, हाय सुप्रभात,3,0
"Nothing else, Thank you for your information. Have a nice "," और कुछ नहीं, आपकी जानकारी के लिए धन्यवाद। अच्छा हो",3,0
ok thank you very much, ठीक बहुत - बहुत धन्यवाद,3,0
my last name is ram and booking confirmation number is fly867,मेरा अंतिम नाम राम है और बुकिंग पुष्टिकरण संख्या फ्लाई867 है,1,0
"I'm glad that was helpful, thank you for reaching out to us. Have a great day ahead and happy traveling! "," मुझे खुशी है कि यह मददगार था, हमसे संपर्क करने के लिए धन्यवाद। आगे का दिन अच्छा हो और यात्रा सुखद हो!",3,2
YES, हां,2,2
My pleasure! Anything else I may help you with?, मेरा सौभाग्य! कुछ और मैं आपकी मदद कर सकता हूँ?,3,2
i want boarding pass ..kindly send to this mail id..Anandkumartiruppur@gmail.com, मुझे बोर्डिंग पास चाहिए..कृपया इस मेल आईडी पर भेजें..Anandkumartiruppur@gmail.com,2,0
Thank you. The boarding pass has been sent. Please do not hesitate to reach out to us at anytime in case of any queries., शुक्रिया। बोर्डिंग पास भेज दिया गया है। कृपया किसी भी प्रश्न के मामले में किसी भी समय हमसे संपर्क करने में संकोच न करें।,3,2
You're welcome!  I'll be happy if I could be of any more help for you today., आपका स्वागत है! मुझे खुशी होगी अगर मैं आज आपकी और मदद कर सकूं।,3,2
Amazing! Thank you for reaching out to us. Have a great journey. Bye., अद्भुत! हमसे संपर्क की पहल के लिए आपका धन्यवाद। शानदार यात्रा करें। अलविदा।,3,2
kum897, कुम897,2,0
okay., ठीक है।,2,0
Thanks! I'd like to inform you that the confirmation link has been sent to your email address., धन्यवाद! मैं आपको सूचित करना चाहता हूं कि पुष्टिकरण लिंक आपके ईमेल पते पर भेज दिया गया है।,3,0
Perfect! I'd like to inform you that a confirmation link has been sent to your phone number through which your booking will be confirmed., उत्तम! मैं आपको सूचित करना चाहता हूं कि आपके फोन नंबर पर एक पुष्टिकरण लिंक भेजा गया है जिसके माध्यम से आपकी बुकिंग की पुष्टि की जाएगी।,3,2
It's bguest@gmail.com, यह bguest@gmail.com है,0,0
Thank you. I would you also need your email address., शुक्रिया। क्या मुझे आपके ईमेल पते की भी आवश्यकता होगी।,3,0
How may I help you today?, आज मैं आपकी कैसे मदद कर सकता हूँ?,2,0
"As per your confirmation number, I see that the seat number assigned to you is O9 which is a window seat."," आपकी पुष्टिकरण संख्या के अनुसार, मैं देख रहा हूँ कि आपको दी गई सीट संख्या O9 है जो एक विंडो सीट है।",2,0
i want to know my sent no, मैं अपना भेजा हुआ नंबर जानना चाहता हूँ,2,1
Thank you very much, आपका बहुत बहुत धन्यवाद,3,2
You're welcome! Let me know if there would be anything more I could be of help., आपका स्वागत है! मुझे बताएं कि क्या कुछ और होगा जो मैं मदद कर सकता हूं।,2,2
i need to check my seat assignment,मुझे अपने सीट असाइनमेंट की जांच करनी है,2,0
okay sure thank you, ठीक है ज़रूर धन्यवाद,3,2
"Not a problem, I'll change that for you. Allow me a moment, I'll check for the availability and get back to you.","कोई समस्या नहीं है, मैं इसे आपके लिए बदल दूँगा। मुझे एक क्षण दें, मैं उपलब्धता की जांच करूंगा और आपसे संपर्क करूंगा।",3,0
HI GOOD MORNING, हाय सुप्रभात,3,0
Thank you so much. The confirmation link has been sent. Please click on the link to confirm the tickets., बहुत-बहुत धन्यवाद। पुष्टिकरण लिंक भेज दिया गया है। टिकट की पुष्टि के लिए कृपया लिंक पर क्लिक करें।,3,0
That's all thank you, बस आपका धन्यवाद,3,0
"Surely, please hold on a moment."," ज़रूर, कृपया एक क्षण रुकें।",3,0
m58m23, एम58एम23,0,0
Thank you for staying connected. As per the confirmation number you're assigned to the seat Y8 which is an aisle seat. Would you like that?, जुड़े रहने के लिए धन्यवाद। पुष्टिकरण संख्या के अनुसार आपको सीट Y8 को सौंपा गया है जो कि एक गलियारा सीट है। क्या तुम वह पसंद करोगी?,3,0
"Good morning! You've reached Alliance Airways Customer service, how may I help you?  "," सुबह बख़ैर! आप एलायंस एयरवेज ग्राहक सेवा तक पहुँच चुके हैं, मैं आपकी कैसे मदद कर सकता हूँ?",3,0
"Fantastic! I've gone ahead with your request and here is your new seat  number i.e 3B which is a middle seat, hope that will be comfortable."," ज़बरदस्त! मैं आपके अनुरोध के साथ आगे बढ़ गया हूं और यहां आपकी नई सीट संख्या है अर्थात 3बी जो बीच की सीट है, आशा है कि यह आरामदायक होगी।",3,2
ok, ठीक है,2,0
NO THANKS," जी नहीं, धन्यवाद",3,1
"In order to book a ticket, please visit LMTAirwys.com website. Is there anything I might help you with?", टिकट बुक करने के लिए कृपया LMTAirwys.com वेबसाइट पर जाएं। क्या कोई ऐसी चीज है जिसमें मैं आपकी मदद कर सकता हूं?,3,0
gar4x7, गार4x7,0,0
Fantastic! It is available and I've changed your seat to F9. Would that be all?, ज़बरदस्त! यह उपलब्ध है और मैंने आपकी सीट को F9 में बदल दिया है। क्या वह सब होगा?,2,2
Good morning! You've reached Flamingo customers service. How may I help you today?, सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
"The seat number allotted to you is 25A. It's a window seat.
", आपको आवंटित सीट संख्या 25A है। यह एक विंडो सीट है।,0,0
May I know your last name please?, क्या मैं आपका अंतिम नाम जान सकता हूँ?,3,0
"My pleasure! Thanks for choosing our services, it was great assisting you. Goodbye."," मेरा सौभाग्य! हमारी सेवाओं को चुनने के लिए धन्यवाद, आपकी सहायता करके बहुत अच्छा लगा। अलविदा।",3,2
Amazing! Could you help me with the email address as well?, अद्भुत! क्या आप ईमेल पते में भी मेरी मदद कर सकते हैं?,3,2
Hi! Cna you please send me my boarding pass to my email?, नमस्ते! Cna आप कृपया मुझे मेरा बोर्डिंग पास मेरे ईमेल पर भेजें?,3,0
yes please check my seat assighnment?, हाँ कृपया मेरी सीट की जाँच करें?,3,0
Thanks, धन्यवाद,3,2
A4G43F, A4G43F,0,0
OK, ठीक है,2,0
ND43S6, एनडी43एस6,0,0
I want to change my seat.,मैं अपनी सीट बदलना चाहता हूं।,2,1
OK, ठीक है,2,0
Alright! I'd love to help you out buddy! I'll need some information. I hope you don't mind sharing the information. May I know your full name please?, ठीक है! मुझे आपकी मदद करना अच्छा लगेगा दोस्त! मुझे कुछ जानकारी की आवश्यकता होगी। मुझे आशा है कि आपको जानकारी साझा करने में कोई आपत्ति नहीं है। क्या मैं आपका पूरा नाम जान सकता हूँ?,3,2
"Done! I've messaged you the boarding pass. Have a great trip. Goodbye!
", पूर्ण! मैंने आपको बोर्डिंग पास मैसेज कर दिया है। आपका यात्रा शुभ हो। अलविदा!,3,0
"Always a pleasure! Thank you for reaching out to us, it's a pleasure assisting you. Have a great day and happy traveling!"," हमेशा एक खुशी की बात है! हमसे संपर्क करने के लिए धन्यवाद, आपकी सहायता करना खुशी की बात है। आपका दिन शुभ हो और यात्रा सुखद हो!",3,2
"Awesome! Thank you for staying connected, the boarding pass will be sent to the phone number shortly. "," बहुत बढ़िया! जुड़े रहने के लिए धन्यवाद, बोर्डिंग पास शीघ्र ही फोन नंबर पर भेज दिया जाएगा।",3,2
Will you help me to know my seat assignment on your flight ?, क्या आप अपनी फ्लाइट में मेरे सीट असाइनमेंट को जानने में मेरी मदद करेंगे?,3,0
Alright Vasuki! Could you please share the booking confirmation number?, ठीक है वासुकी! क्या आप कृपया बुकिंग पुष्टिकरण संख्या साझा कर सकते हैं?,3,0
Lovely! Could you also please share your email address?, प्यारा! क्या आप कृपया अपना ईमेल पता भी साझा कर सकते हैं?,3,2
"Thanks for reaching out to us, I hope you have safe journey and a great time on the flight! Have a great day ahead! Goodbye! :)"," हमसे संपर्क करने के लिए धन्यवाद, मुझे आशा है कि आपके पास सुरक्षित यात्रा और उड़ान में एक अच्छा समय है! आगे एक महान दिन हो! अलविदा! :)",3,2
hi, नमस्ते,2,0
i need boarding pass, मुझे बोर्डिंग पास चाहिए,1,0
You're welcome! Anything else I may help you in?, आपका स्वागत है! कुछ और मैं आपकी मदद कर सकता हूँ?,2,2
Great! Please allow me a moment to check the availability of seat., महान! कृपया मुझे सीट की उपलब्धता की जांच करने के लिए कुछ समय दें।,3,2
Thank you very much, आपका बहुत बहुत धन्यवाद,3,2
Would you like to change the seat or keep the window seat?, क्या आप सीट बदलना चाहेंगे या विंडो सीट रखना चाहेंगे?,3,0
k76f29, k76f29,2,0
"Sorry to inform you that seat 4A is already occupied but , I've checked the details and I'm glad to tell you there is another aisle seat available which is 5D, should I go ahead and confirm it for you?"," आपको यह बताते हुए खेद है कि सीट 4ए पहले से ही भरी हुई है, लेकिन मैंने विवरण की जाँच की है और मुझे आपको यह बताते हुए खुशी हो रही है कि एक और गलियारा सीट उपलब्ध है जो 5डी है, क्या मुझे आगे बढ़कर आपके लिए इसकी पुष्टि करनी चाहिए?",3,2
ANAND & FHG458, आनंद और FHG458,0,0
2a, 2ए,0,0
"And, may I also know your email address?"," और, क्या मैं आपका ईमेल पता भी जान सकता हूँ?",2,0
ok, ठीक है,2,0
I NEED BOARDING PASS, मुझे बोर्डिंग पास चाहिए,1,0
NAME DIVI, नाम दिवि,0,0
Good morning! You've reached Flamingo customers service. How may I help you today?, सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
I'd be glad to help you with your query., मुझे आपकी क्वेरी में मदद करने में खुशी होगी।,3,2
"Perfect! Thank you Kaliya. Please allow me for a moment, while I get this done for you."," उत्तम! धन्यवाद कालिया। कृपया मुझे एक पल के लिए अनुमति दें, जबकि मैं आपके लिए यह कर रहा हूं।",3,2
Hello! You've been connected to StarAirwyas. How may I assist you?, नमस्ते! आप StarAirwyas से जुड़ चुके हैं। मैं आपकी कैसे सहायता कर सकता हूँ?,3,0
"I'd be glad to help you, Would you please help me with your query?","मुझे आपकी मदद करने में खुशी होगी, क्या आप कृपया अपनी क्वेरी में मेरी मदद करेंगे?",3,2
HOW MUCH PRICE FOR THE TICKETS?, टिकट के लिए कितनी कीमत?,0,0
"Lovely! Thank you for visiting us, wish to serve you again. Have a safe flight!"," प्यारा! हमारे पास आने के लिए धन्यवाद, मैं फिर से आपकी सेवा करना चाहता हूं। एक सुरक्षित उड़ान की कामना करते हैं!",3,2
thanks for your information, आपकी जानकारी के लिए धन्यवाद,3,2
"And, may I know your last name please?"," और, क्या मैं आपका अंतिम नाम जान सकता हूँ?",2,0
Perfect! Please allow me a moment while I go ahead and find the best deal for you., उत्तम! कृपया मुझे कुछ समय दें जब तक कि मैं आगे बढ़ूं और आपके लिए सबसे अच्छा सौदा ढूंढूं।,2,2
juh545, जुह545,0,0
"May I know if it's window seat, middle seat or aisle seat?"," क्या मुझे पता चल सकता है कि यह खिड़की की सीट है, बीच की सीट है या गलियारे की सीट है?",2,0
